virus,term,estimate,std_error,conf_low,conf_high,ind
bvic,beta_0,-2.4477174899290897,3.8828019106282174,-10.057869393863704,5.162434414005524,26
bvic,beta_loghimid,0.6871823646848277,0.5719533666158844,-0.43382563471873914,1.8081903640883947,26
bvic,theta,-0.2811599240251771,29.483083558615927,-58.06694185209739,57.50462200404704,31
bvic,beta_0,1.1016558359546582,20.538648098151192,-39.153354727563745,41.35666639947306,31
bvic,beta_loghimid,0.4231250629807381,0.6032546061718911,-0.7592322386240624,1.6054823645855387,31
bvic,theta,-2.2070183846702203,0.38103057587379624,-2.953824590391417,-1.4602121789490234,34
bvic,beta_0,-3.2895575140428654,2.7220458896008086,-8.624669421925741,2.0455543938400105,34
bvic,beta_loghimid,0.9244886387276413,0.481614478806459,-0.019458394166047333,1.86843567162133,34
bvic,theta,-2.53953489738664,0.2970920823049637,-3.121824678796378,-1.9572451159769018,36
bvic,beta_0,-3.8394629387418324,2.8659281567690646,-9.45657890828846,1.7776530308047946,36
bvic,beta_loghimid,0.9287393179363604,0.5098550663496926,-0.07055824944431643,1.9280368853170373,36
bvic,theta,-1.9298348078997127,1.306260701266244,-4.4900587368015845,0.6303891210021593,38
bvic,beta_0,-1.667624044699547,3.8724380748088993,-9.257463203686612,5.922215114287518,38
bvic,beta_loghimid,0.670299392645339,0.5093715585360383,-0.32805051683433184,1.6686493021250097,38
bvic,theta,-2.498285395383597,0.3975794713193328,-3.2775268401619644,-1.7190439506052297,39
bvic,beta_0,-4.070421388049226,4.166575506250388,-12.236759319166728,4.095916543068276,39
bvic,beta_loghimid,1.1654197980194032,0.7956739310490792,-0.3940724502741981,2.7249120463130048,39
bvic,theta,-2.1588484428433405,0.7610467933812324,-3.6504727484202517,-0.6672241372664294,42
bvic,beta_0,-2.6373704897890864,3.741725695910074,-9.9710180938009,4.6962771142227275,42
bvic,beta_loghimid,0.8860277339501957,0.6157546407314389,-0.32082918519682446,2.092884653097216,42
bvic,theta,-2.4261944306384877,0.38312683256843955,-3.1771092239835363,-1.675279637293439,44
bvic,beta_0,-4.192008615562112,3.8211675139434202,-11.681359321785669,3.297342090661445,44
bvic,beta_loghimid,1.2648206824080426,0.7588715190567384,-0.22254016383636577,2.752181528652451,44
bvic,theta,-2.15648931718572,1.1929531928673376,-4.494634610447767,0.1816559760763261,48
bvic,beta_0,-1.79554524157193,3.9612709743610375,-9.55949368432345,5.96840320117959,48
bvic,beta_loghimid,0.6617650677913551,0.5261212347401536,-0.3694136038010891,1.6929437393837994,48
bvic,theta,-2.0339342512281,3.8443994886139206,-9.568818791095584,5.500950288639384,49
bvic,beta_0,-0.5988111616078414,7.2306023805582695,-14.770531414031625,13.572909090815942,49
bvic,beta_loghimid,0.4658463290833964,0.6286549922590028,-0.7662948144455554,1.6979874726123483,49
bvic,theta,-1.4206381079638495,3.177970498240302,-7.649345828445652,4.8080696125179525,52
bvic,beta_0,-1.4319162113904405,6.173774352930294,-13.53229159181089,10.66845916903001,52
bvic,beta_loghimid,0.908218952084554,0.7504445657834964,-0.5626253692448979,2.379063273414006,52
bvic,theta,-2.6277754049010764,0.27896149682375126,-3.1745298917490135,-2.0810209180531394,53
bvic,beta_0,-4.352576336327943,3.1809620217938885,-10.587147335233677,1.8819946625777915,53
bvic,beta_loghimid,1.0810251530931139,0.5977136459545259,-0.09047206604588154,2.252522372232109,53
bvic,theta,-2.3924339628693225,2.12352200947662,-6.55446062182162,1.7695926960829746,54
bvic,beta_0,-1.7805608315980748,6.0951683307221405,-13.72687123952259,10.165749576326439,54
bvic,beta_loghimid,0.8500200762682496,0.8335969568813735,-0.7837999368414305,2.4838400893779298,54
bvic,theta,-2.5349588234345766,0.5185915005542602,-3.55137948720951,-1.5185381596596434,56
bvic,beta_0,-2.8914665009323026,3.4160406504721603,-9.586783145582514,3.803850143717909,56
bvic,beta_loghimid,0.760195981387828,0.5483065636320533,-0.3144651358179157,1.8348570985935715,56
bvic,theta,-2.1644800458330433,0.4078926623489779,-2.9639349735951965,-1.3650251180708899,58
bvic,beta_0,-3.4858886772361535,3.0668063851527685,-9.496718739693051,2.524941385220745,58
bvic,beta_loghimid,1.0370801565679237,0.5649933049010315,-0.07028637254435544,2.1444466856802027,58
bvic,theta,-2.3718238262200817,0.19849254917647616,-2.7608620738055203,-1.9827855786346429,59
bvic,beta_0,-6.389955453929827,3.580809164307285,-13.408212451483074,0.6283015436234196,59
bvic,beta_loghimid,1.6938001779825458,0.7845388700595735,0.15613224819403282,3.2314681077710588,59
bvic,theta,-2.579661574025854,0.27428900129405087,-3.117258137917654,-2.0420650101340545,60
bvic,beta_0,-4.403566598595784,3.036000882441765,-10.354018985213465,1.5468857880218962,60
bvic,beta_loghimid,1.120481389798782,0.5867408032591798,-0.029509452849311613,2.270472232446876,60
bvic,theta,-1.6133664227782438,1.9629427059979423,-5.460663430249806,2.2339305846933177,62
bvic,beta_0,-1.520716396217331,4.571690056478992,-10.48106425539604,7.439631462961378,62
bvic,beta_loghimid,0.7963159971229795,0.5842263892691479,-0.3487466846624282,1.9413786789083871,62
bvic,theta,-2.226630575837862,0.18478727257652736,-2.5888069748892413,-1.8644541767864824,63
bvic,beta_0,-6.7168447638189335,3.5398867094618764,-13.654895223716212,0.22120569607834462,63
bvic,beta_loghimid,1.8242230618952335,0.8127894825257393,0.23118494913183718,3.4172611746586297,63
bvic,theta,-2.240748147767697,0.18932506588572506,-2.611818458274391,-1.8696778372610032,65
bvic,beta_0,-7.122938011628547,3.641378689018627,-14.259909096176731,0.014033072919638734,65
bvic,beta_loghimid,1.860657512550116,0.8003320980823159,0.29203542463739907,3.4292796004628325,65
bvic,theta,-1.9552165339227277,0.8599511702521058,-3.640689856079927,-0.2697432117655285,67
bvic,beta_0,-2.210090403138353,3.3522095577552404,-8.780300404969566,4.360119598692859,67
bvic,beta_loghimid,0.7801318102790773,0.504593764824258,-0.2088537955999421,1.7691174161580967,67
bvic,theta,-1.7579961334772938,1.4532765145609996,-4.606365761594752,1.0903734946401642,68
bvic,beta_0,-2.3415384534199193,4.7648808729173275,-11.680533354961653,6.997456448121814,68
bvic,beta_loghimid,1.0367804988055993,0.7488231680846434,-0.4308859414294848,2.504446939040683,68
bvic,theta,-2.5323996790766303,0.38052380033320016,-3.2782126229900133,-1.7865867351632476,74
bvic,beta_0,-3.3478092668156214,3.0686960522993885,-9.362343008822663,2.6667244751914203,74
bvic,beta_loghimid,0.8330706014230226,0.5225314979113539,-0.19107231527099733,1.8572135181170424,74
bvic,theta,-2.6136330644505934,0.21881668804976517,-3.042505892244469,-2.1847602366567176,75
bvic,beta_0,-6.146018063749516,3.6427521385897017,-13.285681059991589,0.9936449324925576,75
bvic,beta_loghimid,1.5904830391320812,0.7818889492134392,0.058008858763873405,3.122957219500289,75
bvic,theta,-2.5958966183435024,0.1970015053736468,-2.982012473776024,-2.209780762910981,78
bvic,beta_0,-8.045821134085937,3.807641625256806,-15.508661585624832,-0.582980682547042,78
bvic,beta_loghimid,1.9175648152087266,0.8195049197679319,0.31136468731019384,3.5237649431072593,78
bvic,theta,-1.7387072222371407,1.26621982901602,-4.220452483619004,0.7430380391447231,80
bvic,beta_0,-2.043492176228661,3.9521380684686407,-9.789540452356889,5.702556099899567,80
bvic,beta_loghimid,0.8726983632035825,0.5817636129211559,-0.2675373656377835,2.0129340920449486,80
bvic,theta,-2.717006420522883,0.2311157565226354,-3.169984979566977,-2.2640278614787896,84
bvic,beta_0,-5.556032676603339,3.1295084323766513,-11.689756493375977,0.5776911401692999,84
bvic,beta_loghimid,1.1543291154074713,0.5623054382677699,0.05223070809163177,2.256427522723311,84
bvic,theta,-2.2183868679188103,0.9300802112028739,-4.04131058460985,-0.3954631512277711,85
bvic,beta_0,-2.0349551825376793,3.7490266512073207,-9.382912395984834,5.313002030909475,85
bvic,beta_loghimid,0.6352773226984972,0.5152740779629923,-0.37464131227605135,1.645195957673046,85
bvic,theta,-1.7307716162749576,4.2489651696646416,-10.058590320382773,6.597047087832859,86
bvic,beta_0,-0.4437434893201463,6.919085544719663,-14.004901962922384,13.11741498428209,86
bvic,beta_loghimid,0.5113916398985036,0.5704166633888061,-0.6066044765250634,1.6293877563220707,86
bvic,theta,-2.56624753267903,0.2576810664869608,-3.071293142491344,-2.061201922866716,87
bvic,beta_0,-5.296414347635272,3.709882701694462,-12.567650829824569,1.9748221345540244,87
bvic,beta_loghimid,1.4964074046314246,0.8043059222307963,-0.08000323549320942,3.0728180447560587,87
bvic,theta,-2.427446986890988,0.8380001121808316,-4.069897025805942,-0.7849969479760333,90
bvic,beta_0,-2.224150448388285,3.7447520016861024,-9.56372950272732,5.1154286059507506,90
bvic,beta_loghimid,0.6846879944465447,0.5440779468221114,-0.3816851861072921,1.7510611750003815,90
bvic,theta,-2.4295078600506295,0.2680479319370339,-2.95487215277766,-1.9041435673235994,96
bvic,beta_0,-4.98104106124527,3.7586478770877285,-12.347855530905147,2.3857734084146083,96
bvic,beta_loghimid,1.3951145064308448,0.7749063929306674,-0.12367411510310666,2.9139031279647964,96
bvic,theta,-2.1802546485491217,2.985428393197139,-8.031586777638797,3.6710774805405526,99
bvic,beta_0,-1.3744452091329862,6.780129322400001,-14.663254491560947,11.914364073294974,99
bvic,beta_loghimid,0.8099080066332816,0.8217014851820417,-0.8005973103665927,2.4204133236331558,99
bvic,theta,-2.38443481937007,0.40346069294762066,-3.1752032467249798,-1.5936663920151606,100
bvic,beta_0,-3.5935852024224295,3.2970834079398776,-10.055749936009171,2.8685795311643125,100
bvic,beta_loghimid,1.0254069184551011,0.5952817457275497,-0.14132386382502604,2.1921377007352283,100
bvic,theta,-3.1526317686682472,0.2531588473676065,-3.6488139918764286,-2.656449545460066,101
bvic,beta_0,-7.097932096181013,4.259057625103542,-15.445531649464648,1.249667457102622,101
bvic,beta_loghimid,1.5889660821765692,0.8558017268418538,-0.08837448034064921,3.2663066446937874,101
bvic,theta,-1.8025503035570734,10.69683534856333,-22.76796233529615,19.162861728182005,102
bvic,beta_0,0.29023811868395405,14.503278660074814,-28.135665712811008,28.71614195017892,102
bvic,beta_loghimid,0.301356254734816,0.7316266359832535,-1.132605601922557,1.7353181113921887,102
bvic,theta,-2.026865078750921,0.36824208991346674,-2.7486063125730755,-1.3051238449287659,103
bvic,beta_0,-3.670085007682322,2.9487039848756904,-9.449438619108415,2.1092686037437702,103
bvic,beta_loghimid,1.0888774756145465,0.5494191948946244,0.012035641206090242,2.165719310023003,103
bvic,theta,-2.5812007442732927,0.21421942163908458,-3.0010630954748985,-2.161338393071687,104
bvic,beta_0,-6.421278038237019,3.4654567435065653,-13.213448445491345,0.37089236901730693,104
bvic,beta_loghimid,1.7073823855456811,0.7969517786494571,0.1453856019776083,3.269379169113754,104
bvic,theta,-2.3206431556762634,0.5035155250518768,-3.307515450434717,-1.3337708609178098,105
bvic,beta_0,-3.1364348775652977,3.2833877119674697,-9.571756540302909,3.298886785172314,105
bvic,beta_loghimid,0.9603125052005553,0.5839040400767859,-0.1841183837773771,2.1047433941784877,105
bvic,theta,-2.1487943428063674,2.9062651866268627,-7.844969438117596,3.547380752504861,108
bvic,beta_0,-2.90781465321503,9.749699898727219,-22.016875314794188,16.201246008364127,108
bvic,beta_loghimid,1.445683847151632,1.6408907177506522,-1.7704028622057246,4.661770556508989,108
bvic,theta,-1.891707858071405,0.6464920510798896,-3.1588089944794175,-0.6246067216633928,109
bvic,beta_0,-2.449163596877557,3.0767794258768344,-8.479540459969977,3.581213266214862,109
bvic,beta_loghimid,0.7470917361317164,0.47635404751287597,-0.18654504088340196,1.6807285131468348,109
bvic,theta,-2.514326168384544,0.4308320676700062,-3.3587415044026794,-1.669910832366409,110
bvic,beta_0,-3.3086214189363465,3.6255100983807864,-10.414490637348955,3.7972477994762617,110
bvic,beta_loghimid,0.7635295733802073,0.5708210547213889,-0.35525913549088195,1.8823182822512967,110
bvic,theta,-1.2277191014084072,12.728947224570723,-26.1759972226781,23.720559019861284,112
bvic,beta_0,0.49720739680401943,14.473622977754479,-27.870572365406126,28.864987159014163,112
bvic,beta_loghimid,0.30616376130094436,0.642679136621546,-0.9534642000925823,1.5657917226944709,112
bvic,theta,-2.0838935224121817,2.4316511824723976,-6.849842263022315,2.6820552181979513,115
bvic,beta_0,-1.0418653134178295,5.51336467597536,-11.84786151196488,9.76413088512922,115
bvic,beta_loghimid,0.5523227318464617,0.5830796922811046,-0.5904924651412004,1.6951379288341237,115
bvic,theta,-2.7627016046476887,0.4104030459512414,-3.5670767938576584,-1.958326415437719,118
bvic,beta_0,-3.600032838023342,3.702232449132654,-10.856275100718861,3.656209424672176,118
bvic,beta_loghimid,0.9073145425846763,0.6393267654507787,-0.34574289205133635,2.160371977220689,118
bvic,theta,-2.7085193076292318,0.3486194578609164,-3.3918008893465066,-2.025237725911957,122
bvic,beta_0,-3.9270491993573176,3.2976891317641175,-10.390401129824147,2.5363027311095117,122
bvic,beta_loghimid,1.0251159312409235,0.6048008273772169,-0.1602719082384476,2.210503770720295,122
bvic,theta,-2.635798716999892,0.3874977892166257,-3.395280427953372,-1.8763170060464127,127
bvic,beta_0,-4.214482429955018,4.107960655336647,-12.2659373643224,3.8369725044123655,127
bvic,beta_loghimid,1.2238599459193025,0.8140574741637232,-0.37166338478724015,2.819383276625845,127
bvic,theta,-2.5303134506048965,0.41672171132616004,-3.347072996380067,-1.713553904829726,128
bvic,beta_0,-3.430709402090689,3.1808964026425515,-9.665151789823106,2.8037329856417292,128
bvic,beta_loghimid,0.9788896924580585,0.5793077840025238,-0.15653270015059684,2.1143120850667136,128
bvic,theta,-1.3424690440638163,8.229373377069818,-17.471744478453413,14.786806390325781,130
bvic,beta_0,0.027873113652291722,10.014151866474984,-19.599503880353236,19.655250107657817,130
bvic,beta_loghimid,0.5641159803279927,0.6244250371354053,-0.6597346035024871,1.7879665641584725,130
bvic,theta,-2.4738237818120057,2.247360710974463,-6.878569835592281,1.93092227196827,131
bvic,beta_0,-1.228059229492111,6.460214336075351,-13.889846660609132,11.43372820162491,131
bvic,beta_loghimid,0.4413158933978243,0.6808598323549047,-0.8931448565377675,1.7757766433334161,131
bvic,theta,-2.017619825417083,1.5871517265791442,-5.128380047512768,1.093140396678602,134
bvic,beta_0,-2.1812107066328674,5.141068236973501,-12.25751929316376,7.8950978798980245,134
bvic,beta_loghimid,0.968671223354801,0.7825367427976971,-0.5650726091079686,2.5024150558175706,134
bvic,theta,-2.614256554503305,0.4330412389181567,-3.4630017866034972,-1.7655113224031134,135
bvic,beta_0,-3.399067985359533,3.4070816542767037,-10.076825320129018,3.2786893494099525,135
bvic,beta_loghimid,0.9262465827087435,0.5969165671375463,-0.24368839065613213,2.0961815560736192,135
bvic,theta,-2.4720631446583408,0.4500434318543469,-3.354132062571667,-1.589994226745015,136
bvic,beta_0,-3.9225982226032317,4.00788297624398,-11.777904510292633,3.932708065086169,136
bvic,beta_loghimid,1.2489891380326408,0.7996673372088269,-0.3183300425097062,2.816308318574988,136
bvic,theta,-2.611273571701291,0.2661530128291609,-3.132923891223273,-2.089623252179309,141
bvic,beta_0,-4.573043213558049,3.179823232908781,-10.805382227262978,1.6592958001468805,141
bvic,beta_loghimid,1.1196692903326828,0.5958375741888469,-0.04815089571316933,2.2874894763785347,141
bvic,theta,-2.546695889961741,0.2189004688928578,-2.9757329251906723,-2.1176588547328095,142
bvic,beta_0,-5.735868482562293,2.956556198289553,-11.530612149478479,0.05887518435389261,142
bvic,beta_loghimid,1.3564740195498077,0.5884478039874054,0.20313751695280824,2.5098105221468074,142
bvic,theta,-1.806903154270949,1.4065687346389548,-4.563727215943376,0.949920907401478,143
bvic,beta_0,-1.8687747893827689,4.119473027438979,-9.942793558447349,6.205243979681811,143
bvic,beta_loghimid,0.8235324004510882,0.5809502291332286,-0.31510912546033154,1.962173926362508,143
bvic,theta,-2.3349796628414805,0.2638845910151588,-2.8521839573062735,-1.8177753683766875,148
bvic,beta_0,-4.175868215691131,2.663251953905704,-9.395746127102239,1.0440096957199758,148
bvic,beta_loghimid,1.0371314583895443,0.48772877018280686,0.08120063460723015,1.9930622821718584,148
bvic,theta,-2.5584540387727226,0.8303341879300455,-4.1858791422479245,-0.931028935297521,150
bvic,beta_0,-2.9786083475433855,4.855697796437117,-12.495601148370636,6.538384453283864,150
bvic,beta_loghimid,0.987603768376627,0.8271380515942234,-0.6335570229906835,2.6087645597439373,150
bvic,theta,-2.295390598369682,0.31507344129280557,-2.912923195788676,-1.677858000950688,152
bvic,beta_0,-4.626294233941476,3.682830811043143,-11.844509984740471,2.5919215168575196,152
bvic,beta_loghimid,1.4176241152026094,0.7865920546252934,-0.12406798238832795,2.9593162127935466,152
bvic,theta,-1.0869159631381786,6.603151077006503,-14.02885425854779,11.855022332271433,153
bvic,beta_0,-0.12914827295219877,8.079502149620657,-15.96468149922263,15.706384953318233,153
bvic,beta_loghimid,0.554840912195038,0.5571056101165097,-0.5370660192185341,1.64674784360861,153
bvic,theta,-1.624684664146983,2.6241296204673414,-6.767884211027732,3.518514882733766,155
bvic,beta_0,-0.8263962244449079,5.034993037861145,-10.694801241062667,9.042008792172851,155
bvic,beta_loghimid,0.5309637814518783,0.4894777036620589,-0.4283948889611262,1.4903224518648828,155
bvic,theta,-2.71505110377886,0.3590398184510165,-3.418756216958652,-2.011345990599068,156
bvic,beta_0,-3.742782797638272,3.249227669051588,-10.111152006550412,2.6255864112738694,156
bvic,beta_loghimid,0.9605831257081495,0.5928903970451792,-0.2014606992800544,2.1226269506963535,156
bvic,theta,-2.2394413239102375,0.9333866546607302,-4.068845550695594,-0.4100370971248817,157
bvic,beta_0,-2.803815229759342,4.455658868898326,-11.536746140196534,5.9291156806778496,157
bvic,beta_loghimid,1.0402038716569542,0.7576195643937074,-0.44470318853763624,2.5251109318515446,157
bvic,theta,-2.501577472770534,0.23280695907592527,-2.9578707279096377,-2.0452842176314303,158
bvic,beta_0,-5.093994977495208,3.012029140286472,-10.997463612841834,0.8094736578514174,158
bvic,beta_loghimid,1.2280172220686243,0.5915428670849149,0.06861450727062723,2.387419936866621,158
bvic,theta,-2.2783090354842135,0.29524024113473313,-2.8569692748952114,-1.6996487960732156,159
bvic,beta_0,-4.772237732681859,3.6897762828141234,-12.004066358007616,2.459590892643898,159
bvic,beta_loghimid,1.4408421296226628,0.7852561482911389,-0.09823163966661297,2.9799158989119388,159
bvic,theta,-2.547249714096523,0.2084095851423729,-2.955724995008508,-2.138774433184538,161
bvic,beta_0,-5.609540843307915,3.056262851985345,-11.59970596048686,0.38062427387102993,161
bvic,beta_loghimid,1.302111469720152,0.5963037310594418,0.13337763299678795,2.4708453064435156,161
bvic,theta,-2.4472533495777142,0.21225319210311294,-2.863261961703477,-2.0312447374519516,162
bvic,beta_0,-5.9972109218472855,3.6040466215959044,-13.061012498778513,1.0665906550839424,162
bvic,beta_loghimid,1.6449583027384918,0.8079797583499256,0.06134707613526191,3.228569529341722,162
bvic,theta,-2.4515278641979013,0.19843799743921395,-2.840459192343012,-2.0625965360527907,163
bvic,beta_0,-7.202090575681543,3.6071435074846283,-14.2719619374189,-0.1322192139441869,163
bvic,beta_loghimid,1.8195339258147272,0.7941325662468574,0.26306269702051854,3.3760051546089356,163
bvic,theta,-2.3063758492486195,0.9995898330311204,-4.265535921302021,-0.347215777195218,164
bvic,beta_0,-2.1977401509145444,3.9371450998577417,-9.91440274854407,5.518922446714982,164
bvic,beta_loghimid,0.8033013110652393,0.5995196534631413,-0.37173561774645136,1.9783382398769298,164
bvic,theta,-2.592982609188232,0.20162682276932017,-2.98816392013334,-2.197801298243124,167
bvic,beta_0,-7.335856204002188,3.370716326157091,-13.94233880537125,-0.7293736026331255,167
bvic,beta_loghimid,1.846187989854968,0.7744354830414582,0.32832233474383066,3.3640536449661056,167
bvic,theta,-2.3536079083757167,0.2880212467413186,-2.9181191787710254,-1.7890966379804079,171
bvic,beta_0,-4.867155897159958,3.964651780797283,-12.63773059876522,2.9034188044453044,171
bvic,beta_loghimid,1.3464797223710836,0.7979642655094514,-0.217501498977398,2.910460943719565,171
bvic,theta,-1.7413427765756215,4.168299142990481,-9.911058973626135,6.428373420474893,173
bvic,beta_0,-0.41051632278796085,7.050156527113743,-14.22856920130088,13.407536555724958,173
bvic,beta_loghimid,0.4304092683833975,0.5638083440213486,-0.6746347800816141,1.5354533168484092,173
bvic,theta,-2.6725149022168626,0.24972274796984517,-3.161962494358132,-2.183067310075593,174
bvic,beta_0,-4.892119327220323,3.1306378661841125,-11.028056793578507,1.2438181391378613,174
bvic,beta_loghimid,1.1681930641028653,0.6047075047946735,-0.01701186647577657,2.353397994681507,174
bvic,theta,-2.523667310973914,0.5691527721405607,-3.6391862460705444,-1.4081483758772833,176
bvic,beta_0,-2.7028351966799185,3.3045095663196014,-9.179554933234408,3.773884539874572,176
bvic,beta_loghimid,0.7449153753413807,0.5244079044199148,-0.2829052305297751,1.7727359812125365,176
bvic,theta,-1.6760352110999135,1.2478928826647202,-4.121860317686632,0.7697898954868052,178
bvic,beta_0,-1.8073875806924127,3.7130755978805627,-9.084882024412842,5.4701068630280165,178
bvic,beta_loghimid,0.7422558151130579,0.5138136932587144,-0.2648005184375327,1.7493121486636487,178
bvic,theta,-2.5299998134890322,0.19535672729381606,-2.9128919631225245,-2.14710766385554,181
bvic,beta_0,-8.207955010899475,3.38168279885512,-14.835931503794118,-1.5799785180048334,181
bvic,beta_loghimid,2.013674158728325,0.7792169692843972,0.4864369627884535,3.5409113546681965,181
bvic,theta,-1.9750465274207525,3.8211891653309915,-9.464439669584165,5.514346614742659,183
bvic,beta_0,-0.5990409959354799,7.0859096032047475,-14.487168615923288,13.289086624052327,183
bvic,beta_loghimid,0.47908362224524653,0.620749375993702,-0.7375627981281214,1.6957300426186146,183
bvic,theta,-2.112115658704514,1.4523281184535484,-4.958626464608289,0.7343951471992618,184
bvic,beta_0,-1.4296616562576079,4.356646789454215,-9.968532456949923,7.109209144434708,184
bvic,beta_loghimid,0.5020038464753235,0.5035087584677228,-0.48485518602188993,1.4888628789725369,184
bvic,theta,-0.10122300431444173,24.90747637471149,-48.91897964453122,48.71653363590234,186
bvic,beta_0,0.6953279442431107,16.483114383572225,-31.61098260061258,33.0016384890988,186
bvic,beta_loghimid,0.6136805962841674,0.6339182386151143,-0.6287763205445245,1.8561375131128592,186
bvic,theta,-1.8400388508232828,2.0424878979687824,-5.843241569701016,2.1631638680544505,194
bvic,beta_0,-1.3945019515448227,4.740148007221181,-10.685021327087643,7.896017423997997,194
bvic,beta_loghimid,0.7436467314683055,0.5820356606542014,-0.39712220113190555,1.8844156640685166,194
bvic,theta,-2.7237401171044042,0.853829090510501,-4.397214383457576,-1.0502658507512326,196
bvic,beta_0,-2.328196258206403,4.386020181112099,-10.924637848651962,6.268245332239155,196
bvic,beta_loghimid,0.6342599523583516,0.6208690186051959,-0.5826209632245609,1.8511408679412642,196
bvic,theta,-2.6842728257549906,0.20632868964258022,-3.0886696264317903,-2.279876025078191,197
bvic,beta_0,-7.742421378330551,3.5770090439769837,-14.753230276899487,-0.7316124797616146,197
bvic,beta_loghimid,1.8619091326319677,0.8013568323450486,0.29127860247057047,3.432539662793365,197
bvic,theta,-2.2212022294232256,1.4934377077312133,-5.1482863497304585,0.7058818908840072,201
bvic,beta_0,-2.2033538661426255,5.342197883102289,-12.673869315309227,8.267161583023976,201
bvic,beta_loghimid,0.8981418720637342,0.7991650130822093,-0.6681927712818769,2.4644765154093453,201
bvic,theta,-2.1317834613194084,0.8626092975300075,-3.8224666172076187,-0.4411003054311984,205
bvic,beta_0,-2.3936148484563486,3.7401869606525477,-9.72424658678167,4.937016889868971,205
bvic,beta_loghimid,0.8249586758954968,0.5833665212583112,-0.3184186955572128,1.9683360473482063,205
bvic,theta,-2.639169294767158,0.2790069556809616,-3.186012879338006,-2.0923257101963104,210
bvic,beta_0,-5.040064282919687,3.6992006292209734,-12.2903642877807,2.2102357219413253,210
