virus,model,loghi,postvax,proxy,loghr,se,loghr_low,loghr_high,prot,prot_low,prot_high,se_wrong,loghr_low_wrong,loghr_high_wrong,prot_low_wrong,prot_high_wrong
A H1N1pdm09,sophia,7.621199999999999,6.011762087565899,0,-1.8905630299494365,1.0854381066834413,-4.017982626496326,0.2368565665974529,0.8490132251759255,-0.2672593374202321,0.9820107806676858,0.20034845932182369,-2.283238794578299,-1.4978872653205741,0.7763979266860814,0.898046534927381
A H1N1pdm09,sophia,7.629899999999999,6.020462087565899,0,-1.893298982923121,1.0870089126119855,-4.023797302516659,0.23719933667041704,0.8494257533053817,-0.26769379045027875,0.982115078626678,0.20034845932182369,-2.2859747475519834,-1.5006232182942587,0.7770088553263825,0.8983250935778786
A H1N1pdm09,sophia,7.638599999999999,6.029162087565899,0,-1.8960349358968058,1.0885797185405297,-4.029611978536993,0.23754210674338094,0.8498371543198453,-0.2681283924233473,0.9822187718865975,0.20034845932182369,-2.288710700525668,-1.5033591712679435,0.7776181147791041,0.8986028911466248
A H1N1pdm09,sophia,7.6472999999999995,6.037862087565899,0,-1.8987708888704904,1.0901505244690741,-4.035426654557327,0.23788487681634551,0.8502474312988353,-0.26856314339050025,0.9823218639533706,0.20034845932182369,-2.291446653499353,-1.506095124241628,0.7782257096048233,0.8988799297130575
A H1N1pdm09,sophia,7.656,6.046562087565899,0,-1.901506841844175,1.0917213303976183,-4.041241330577659,0.2382276468893092,0.8506565873134567,-0.26899804340281563,0.9824243583125971,0.20034845932182369,-2.2941826064730373,-1.5088310772153126,0.7788316443516566,0.8991562113509332
A H1N1pdm09,sophia,7.6647,6.055262087565899,0,-1.9042427948178595,1.0932921363261625,-4.047056006597993,0.23857041696227332,0.8510646254264237,-0.26943309251139214,0.982526258429668,0.20034845932182369,-2.296918559446722,-1.5115670301889972,0.7794359235552943,0.8994317381283423
A H1N1pdm09,sophia,7.673399999999999,6.063962087565899,0,-1.9069787477915439,1.0948629422547065,-4.052870682618325,0.23891318703523723,0.8514715486920825,-0.26986829076734287,0.9826275677498824,0.20034845932182369,-2.2996545124204064,-1.5143029831626815,0.7800385517390342,0.8997065121077251
A H1N1pdm09,sophia,7.682099999999999,6.072662087565899,0,-1.9097147007652286,1.096433748183251,-4.058685358638659,0.23925595710820158,0.8518773601564341,-0.27030363822180137,0.9827282896985643,0.20034845932182369,-2.302390465394091,-1.5170389361363663,0.7806395334138154,0.8999805353458865
A H1N1pdm09,sophia,7.690799999999999,6.081362087565899,0,-1.9124506537389132,1.098004554111795,-4.064500034658992,0.2395987271811657,0.8522820628571574,-0.27073913492591584,0.9828284276811786,0.20034845932182369,-2.3051264183677755,-1.5197748891100509,0.7812388730782522,0.900253809894012
A H1N1pdm09,sophia,7.6995,6.090062087565899,0,-1.9151866067125978,1.0995753600403395,-4.070314710679326,0.23994149725413028,0.8526856598236312,-0.27117478093085423,0.9829279850834459,0.20034845932182369,-2.3078623713414603,-1.5225108420837354,0.7818365752186677,0.9005263377976828
A H1N1pdm09,sophia,7.7082,6.098762087565899,0,-1.9179225596862823,1.1011461659688837,-4.076129386699659,0.24028426732709396,0.853088154076958,-0.27161057628779983,0.9830269652714568,0.20034845932182369,-2.3105983243151447,-1.52524679505742,0.7824326443091272,0.900798121096891
A H1N1pdm09,sophia,7.7169,6.107462087565899,0,-1.9206585126599671,1.102716971897428,-4.081944062719992,0.24062703740005786,0.8534895486299857,-0.2720465210479561,0.9831253715917863,0.20034845932182369,-2.3133342772888295,-1.5279827480311048,0.7830270848114724,0.9010691618260549
A H1N1pdm09,sophia,7.725599999999999,6.116162087565899,0,-1.9233944656336515,1.1042877778259719,-4.087758738740325,0.24096980747302177,0.8538898464873304,-0.27248261526254214,0.9832232073716062,0.20034845932182369,-2.316070230262514,-1.5307187010047891,0.7836199011753537,0.9013394620140349
A H1N1pdm09,sophia,7.734299999999999,6.124862087565899,0,-1.926130418607336,1.1058585837545163,-4.093573414760659,0.24131257754598634,0.8542890506453991,-0.27291885898279666,0.9833204759187985,0.20034845932182369,-2.3188061832361986,-1.5334546539784737,0.7842110978382648,0.9016090236841475
A H1N1pdm09,sophia,7.742999999999999,6.133562087565899,0,-1.9288663715810206,1.1074293896830605,-4.099388090780992,0.24165534761895047,0.8546871640924117,-0.2733552522599725,0.9834171805220664,0.20034845932182369,-2.321542136209883,-1.5361906069521583,0.7848006792255745,0.9018778488541814
A H1N1pdm09,sophia,7.7517,6.142262087565899,0,-1.9316023245547054,1.1090001956116047,-4.105202766801325,0.24199811769191437,0.8550841898084243,-0.2737917951453428,0.9835133244510461,0.20034845932182369,-2.3242780891835677,-1.538926559925843,0.785388649750561,0.9021459395364122
A H1N1pdm09,sophia,7.7604,6.150962087565899,0,-1.93433827752839,1.110571001540149,-4.111017442821659,0.2423408877648785,0.8554801307653499,-0.27422848769019814,0.9836089109564168,0.20034845932182369,-2.3270140421572525,-1.5416625128995276,0.7859750138144443,0.9024132977376175
A H1N1pdm09,sophia,7.7691,6.159662087565899,0,-1.9370742305020745,1.1121418074686933,-4.116832118841992,0.24268365783784263,0.8558749899269824,-0.27466532994584547,0.9837039432700112,0.20034845932182369,-2.329749995130937,-1.5443984658732122,0.7865597758064194,0.9026799254590918
A H1N1pdm09,sophia,7.777799999999999,6.168362087565899,0,-1.9398101834757588,1.1137126133972375,-4.122646794862325,0.24302642791080697,0.8562687702490176,-0.2751023219636104,0.9837984246049242,0.20034845932182369,-2.332485948104621,-1.5471344188468965,0.7871429401036891,0.902945824696662
A H1N1pdm09,sophia,7.786499999999999,6.177062087565899,0,-1.9425461364494434,1.1152834193257817,-4.128461470882658,0.2433691979837711,0.8566614746790758,-0.2755394637948352,0.9838923581556219,0.20034845932182369,-2.335221901078306,-1.549870371820581,0.7877245110714967,0.9032109974407017
A H1N1pdm09,sophia,7.7951999999999995,6.185762087565899,0,-1.9452820894231282,1.1168542252543259,-4.134276146902991,0.243711968056735,0.8570531061567239,-0.2759767554908803,0.9839857470980498,0.20034845932182369,-2.3379578540519907,-1.5526063247942659,0.7883044930631586,0.9034754456761465
A H1N1pdm09,sophia,7.8039,6.194462087565899,0,-1.9480180423968128,1.11842503118287,-4.140090822923325,0.24405473812969913,0.8574436676134969,-0.2764141971031242,0.9840785945897393,0.20034845932182369,-2.340693807025675,-1.5553422777679504,0.7888828904200974,0.9037391713825086
A H1N1pdm09,sophia,7.8126,6.203162087565899,0,-1.9507539953704973,1.1199958371114145,-4.145905498943658,0.24439750820266326,0.8578331619729205,-0.276851788682962,0.9841709037699157,0.20034845932182369,-2.34342975999936,-1.558078230741635,0.7894597074718736,0.9040021765338919
A H1N1pdm09,sophia,7.821299999999999,6.2118620875658985,0,-1.9534899483441817,1.1215666430399585,-4.151720174963991,0.24474027827562717,0.8582215921505327,-0.27728953028180703,0.9842626777596032,0.20034845932182369,-2.346165712973044,-1.5608141837153193,0.7900349485362184,0.9042644630990064
A H1N1pdm09,sophia,7.829999999999999,6.220562087565899,0,-1.9562259013178662,1.1231374489685029,-4.157534850984324,0.24508304834859174,0.8586089610539057,-0.277727421951091,0.9843539196617311,0.20034845932182369,-2.3489016659467286,-1.5635501366890039,0.7906086179190663,0.9045260330411836
A H1N1pdm09,sophia,7.838699999999999,6.229262087565899,0,-1.958961854291551,1.124708254897047,-4.163349527004658,0.24542581842155564,0.8589952715826674,-0.2781654637422606,0.9844446325612386,0.20034845932182369,-2.3516376189204133,-1.5662860896626887,0.7911807199145873,0.9047868883183905
A H1N1pdm09,sophia,7.8473999999999995,6.237962087565899,0,-1.9616978072652356,1.1262790608255913,-4.169164203024991,0.24576858849451977,0.8593805266285234,-0.27860365570678325,0.9845348195251789,0.20034845932182369,-2.354373571894098,-1.5690220426363732,0.7917512588052179,0.9050470308832441
A H1N1pdm09,sophia,7.8561,6.246662087565899,0,-1.9644337602389201,1.1278498667541355,-4.174978879045324,0.2461113585674839,0.8597647290752783,-0.2790419978961425,0.9846244836028231,0.20034845932182369,-2.3571095248677825,-1.5717579956100578,0.792320238861695,0.9053064626830272
A H1N1pdm09,sophia,7.8648,6.255362087565899,0,-1.9671697132126047,1.1294206726826796,-4.180793555065657,0.24645412864044758,0.8601478817988581,-0.27948049036183886,0.9847136278257631,0.20034845932182369,-2.3598454778414673,-1.5744939485837424,0.7928876643430866,0.9055651856597017
A H1N1pdm09,sophia,7.873499999999999,6.2640620875658986,0,-1.969905666186289,1.1309914786112238,-4.18660823108599,0.24679689871341193,0.8605299876673306,-0.2799191331553932,0.9848022552080145,0.20034845932182369,-2.3625814308151516,-1.5772299015574267,0.7934535394968237,0.9058232017499238
A H1N1pdm09,sophia,7.882199999999999,6.272762087565899,0,-1.9726416191599738,1.132562284539768,-4.192422907106323,0.24713966878637583,0.8609110495409276,-0.28035792632834045,0.9848903687461179,0.20034845932182369,-2.3653173837888364,-1.5799658545311115,0.7940178685587331,0.9060805128850583
A H1N1pdm09,sophia,7.890899999999999,6.281462087565899,0,-1.9753775721336584,1.1341330904683125,-4.198237583126657,0.2474824388593404,0.8612910702720663,-0.28079686993223674,0.9849779714192409,0.20034845932182369,-2.3680533367625207,-1.582701807504796,0.7945806557530677,0.9063371209911931
A H1N1pdm09,sophia,7.8995999999999995,6.290162087565899,0,-1.978113525107343,1.1357038963968566,-4.204052259146991,0.24782520893230453,0.8616700527053702,-0.2812359640186526,0.9850650661892781,0.20034845932182369,-2.3707892897362055,-1.5854377604784806,0.7951419052925393,0.9065930279891539
A H1N1pdm09,sophia,7.9083,6.298862087565899,0,-1.9808494780810275,1.1372747023254008,-4.209866935167324,0.24816797900526866,0.862047999677691,-0.28167520863917805,0.9851516560009518,0.20034845932182369,-2.37352524270989,-1.5881737134521652,0.7957016213783495,0.9068482357945176
A H1N1pdm09,sophia,7.917,6.307562087565899,0,-1.9835854310547123,1.138845508253945,-4.215681611187657,0.24851074907823212,0.8624249140181293,-0.2821146038454201,0.9852377437819115,0.20034845932182369,-2.3762611956835746,-1.59090966642585,0.7962598082002215,0.9071027463176281
A H1N1pdm09,sophia,7.925699999999999,6.316262087565899,0,-1.9863213840283966,1.1404163141824892,-4.22149628720799,0.24885351915119647,0.8628007985480558,-0.28255414968900583,0.9853233324428325,0.20034845932182369,-2.378997148657259,-1.5936456193995343,0.7968164699364307,0.9073565614636093
A H1N1pdm09,sophia,7.934399999999999,6.324962087565899,0,-1.9890573370020812,1.1419871201110334,-4.227310963228323,0.2491962892241606,0.8631756560811331,-0.2829938462215764,0.9854084248775148,0.20034845932182369,-2.3817331016309438,-1.5963815723732189,0.7973716107538374,0.9076096831323802
A H1N1pdm09,sophia,7.943099999999999,6.333662087565899,0,-1.9917932899757658,1.1435579260395778,-4.233125639248657,0.24953905929712517,0.8635494894233361,-0.2834336934947932,0.9854930239629806,0.20034845932182369,-2.384469054604628,-1.5991175253469034,0.7979252348079167,0.9078621132186688
A H1N1pdm09,sophia,7.9517999999999995,6.342362087565899,0,-1.9945292429494503,1.145128731968122,-4.23894031526899,0.2498818293700893,0.8639223013729729,-0.2838736915603337,0.9855771325595717,0.20034845932182369,-2.387205007578313,-1.601853478320588,0.7984773462427899,0.908113853612026
A H1N1pdm09,sophia,7.9605,6.351062087565899,0,-1.9972651959231351,1.1466995378966662,-4.244754991289323,0.2502245994430532,0.8642940947207064,-0.2843138404698937,0.9856607535110462,0.20034845932182369,-2.3899409605519977,-1.6045894312942728,0.799027949191256,0.9083649061968404
A H1N1pdm09,sophia,7.9692,6.359762087565899,0,-2.0000011488968195,1.1482703438252104,-4.250569667309656,0.2505673695160171,0.8646648722495744,-0.2847541402751874,0.9857438896446749,0.20034845932182369,-2.392676913525682,-1.6073253842679571,0.7995770477748221,0.9086152728523519
A H1N1pdm09,sophia,7.977899999999999,6.368462087565899,0,-2.002737101870504,1.1498411497537546,-4.256384343329989,0.25091013958898145,0.8650346367350114,-0.28519459102794653,0.9858265437713359,0.20034845932182369,-2.3954128664993664,-1.6100613372416415,0.8001246461037346,0.9088649554526658
A H1N1pdm09,sophia,7.986599999999999,6.377162087565899,0,-2.0054730548441886,1.1514119556822988,-4.262199019350323,0.25125290966194536,0.8654033909448683,-0.28563519277991944,0.9859087186856115,0.20034845932182369,-2.398148819473051,-1.6127972902153263,0.8006707482770097,0.9091139558667671
A H1N1pdm09,sophia,7.995299999999999,6.385862087565899,0,-2.0082090078178734,1.1529827616108432,-4.268013695370657,0.2515956797349097,0.8657711376394338,-0.2860759455828741,0.9859904171658805,0.20034845932182369,-2.400884772446736,-1.615533243189011,0.8012153583824644,0.9093622759585345
A H1N1pdm09,sophia,8.004,6.394562087565899,0,-2.0109449607915577,1.1545535675393874,-4.273828371390989,0.25193844980787405,0.866137879571455,-0.28651684948859435,0.9860716419744139,0.20034845932182369,-2.4036207254204203,-1.6182691961626954,0.8017584804967466,0.9096099175867536
A H1N1pdm09,sophia,8.012699999999999,6.403262087565898,0,-2.013680913765242,1.1561243734679314,-4.279643047411322,0.25228121988083796,0.8665036194861581,-0.2869579045488819,0.9861523958574672,0.20034845932182369,-2.4063566783941046,-1.6210051491363797,0.8023001186853662,0.9098568826051321
A H1N1pdm09,sophia,8.0214,6.411962087565899,0,-2.0164168667389273,1.1576951793964758,-4.285457723431656,0.2526239899538014,0.8668683601212682,-0.28739911081555736,0.9862326815453738,0.20034845932182369,-2.40909263136779,-1.623741102110065,0.8028402770027255,0.9101031728623126
A H1N1pdm09,sophia,8.0301,6.420662087565899,0,-2.0191528197126116,1.15926598532502,-4.291272399451989,0.25296676002676577,0.8672321042070307,-0.28784046834046007,0.9863125017526373,0.20034845932182369,-2.411828584341474,-1.6264770550837493,0.8033789594921484,0.9103487902018866
A H1N1pdm09,sophia,8.0388,6.4293620875659,0,-2.0218887726862964,1.1608367912535644,-4.297087075472323,0.2533095300997301,0.8675948544662314,-0.28828197717544457,0.986391859178023,0.20034845932182369,-2.414564537315159,-1.629213008057434,0.8039161701859125,0.910593736462409
A H1N1pdm09,sophia,8.0475,6.438062087565899,0,-2.0246247256599808,1.1624075971821086,-4.302901751492656,0.25365230017269447,0.8679566136142168,-0.2887236373723845,0.9864707565046491,0.20034845932182369,-2.4173004902888433,-1.6319489610311184,0.804451913105278,0.9108380134774112
A H1N1pdm09,sophia,8.056199999999999,6.446762087565898,0,-2.027360678633665,1.1639784031106526,-4.308716427512989,0.25399507024565837,0.8683173843589146,-0.2891654489831701,0.9865491964000781,0.20034845932182369,-2.4200364432625276,-1.6346849140048028,0.8049861922605179,0.911081623075415
A H1N1pdm09,sophia,8.0649,6.455462087565899,0,-2.03009663160735,1.165549209039197,-4.314531103533323,0.2543378403186227,0.8686771694008537,-0.28960741205971186,0.9866271815164059,0.20034845932182369,-2.4227723962362124,-1.6374208669784875,0.805519011650949,0.9113245670799459
A H1N1pdm09,sophia,8.073599999999999,6.4641620875658985,0,-2.032832584581034,1.1671200149677412,-4.320345779553655,0.2546806103915866,0.8690359714331846,-0.2900495266539356,0.9867047144903526,0.20034845932182369,-2.4255083492098968,-1.6401568199521719,0.8060503752649603,0.9115668473095478
A H1N1pdm09,sophia,8.0823,6.4728620875658995,0,-2.035568537554719,1.1686908208962854,-4.326160455573989,0.25502338046455053,0.8693937931416995,-0.29049179281778614,0.9867817979433506,0.20034845932182369,-2.4282443021835816,-1.6428927729258567,0.8065802870800443,0.9118084655777957
A H1N1pdm09,sophia,8.091,6.481562087565899,0,-2.0383044905284033,1.1702616268248296,-4.331975131594321,0.2553661505375149,0.8697506372048528,-0.2909342106032269,0.9868584344816344,0.20034845932182369,-2.430980255157266,-1.645628725899541,0.8071087510628254,0.9120494236933092
A H1N1pdm09,sophia,8.099699999999999,6.490262087565898,0,-2.0410404435020877,1.1718324327533738,-4.337789807614655,0.25570892061047923,0.8701065062937803,-0.29137678006223733,0.9869346266963275,0.20034845932182369,-2.4337162081309502,-1.6483646788732254,0.8076357711690914,0.9122897234597667
A H1N1pdm09,sophia,8.1084,6.498962087565899,0,-2.043776396475773,1.173403238681918,-4.343604483634989,0.2560516906834427,0.8704614030723201,-0.2918195012468141,0.9870103771635308,0.20034845932182369,-2.4364521611046355,-1.6511006318469106,0.8081613513438212,0.9125293666759186
A H1N1pdm09,sophia,8.117099999999999,6.507662087565898,0,-2.0465123494494573,1.1749740446104622,-4.349419159655321,0.25639446075640704,0.8708153301970316,-0.29226237420897605,0.9870856884444094,0.20034845932182369,-2.43918811407832,-1.653836584820595,0.8086854955212152,0.9127683551356004
A H1N1pdm09,sophia,8.1258,6.516362087565899,0,-2.049248302423142,1.1765448505390066,-4.355233835675655,0.25673723082937094,0.8711682903172167,-0.29270539900075465,0.9871605630852793,0.20034845932182369,-2.4419240670520046,-1.6565725377942797,0.8092082076247251,0.9130066906277469
A H1N1pdm09,sophia,8.1345,6.525062087565899,0,-2.0519842553968264,1.1781156564675508,-4.361048511695988,0.2570800009023353,0.8715202860749378,-0.2931485756742027,0.9872350036176937,0.20034845932182369,-2.444660020025689,-1.659308490767964,0.809729491567083,0.9132443749364048
A H1N1pdm09,sophia,8.1432,6.5337620875659,0,-2.054720208370511,1.1796864623960952,-4.366863187716322,0.25742277097529964,0.8718713201050398,-0.29359190428138926,0.9873090125585278,0.20034845932182369,-2.4473959729993737,-1.6620444437416488,0.8102493512503299,0.9134814098407464
A H1N1pdm09,sophia,8.1519,6.542462087565899,0,-2.0574561613441955,1.1812572683246392,-4.372677863736655,0.25776554104826355,0.8722213950351676,-0.29403538487440084,0.987382592410065,0.20034845932182369,-2.450131925973058,-1.6647803967153332,0.8107677905658461,0.9137177971150834
A H1N1pdm09,sophia,8.160599999999999,6.551162087565898,0,-2.06019211431788,1.1828280742531834,-4.378492539756987,0.2581083111212279,0.8725705134857874,-0.2944790175053438,0.9874557456600807,0.20034845932182369,-2.4528678789467424,-1.6675163496890175,0.81128481339438,0.9139535385288791
A H1N1pdm09,sophia,8.1693,6.559862087565899,0,-2.0629280672915646,1.1843988801817278,-4.384307215777321,0.25845108119419224,0.8729186780702056,-0.2949228022263404,0.9875284747819266,0.20034845932182369,-2.455603831920427,-1.6702523026627023,0.8118004236060764,0.9141886358467625
A H1N1pdm09,sophia,8.177999999999999,6.5685620875658985,0,-2.065664020265249,1.1859696861102718,-4.390121891797653,0.2587938512671557,0.8732658913945885,-0.2953667390895305,0.9876007822346147,0.20034845932182369,-2.4583397848941115,-1.6729882556363866,0.8123146250605064,0.9144230908285413
A H1N1pdm09,sophia,8.1867,6.5772620875659,0,-2.068399973238934,1.1875404920388162,-4.395936567817988,0.2591366213401196,0.8736121560579819,-0.2958108281470744,0.9876726704628996,0.20034845932182369,-2.4610757378677968,-1.6757242086100719,0.8128274216066961,0.9146569052292151
A H1N1pdm09,sophia,8.1954,6.585962087565899,0,-2.0711359262126185,1.1891112979673604,-4.401751243838321,0.25947939141308396,0.8739574746523301,-0.296255069451149,0.9877441418973624,0.20034845932182369,-2.463811690841481,-1.6784601615837562,0.8133388170831546,0.9148900807989881
A H1N1pdm09,sophia,8.204099999999999,6.594662087565898,0,-2.073871879186303,1.1906821038959043,-4.407565919858653,0.25982216148604786,0.8743018497624958,-0.29669946305394745,0.9878151989544914,0.20034845932182369,-2.4665476438151654,-1.6811961145574406,0.8138488153179039,0.915122619283283
A H1N1pdm09,sophia,8.2128,6.603362087565899,0,-2.0766078321599877,1.192252909824449,-4.413380595878988,0.26016493155901266,0.8746452839662796,-0.2971440090076838,0.9878858440367653,0.20034845932182369,-2.4692835967888502,-1.6839320675311253,0.814357420128507,0.9153545224227534
A H1N1pdm09,sophia,8.221499999999999,6.612062087565898,0,-2.079343785133672,1.193823715752993,-4.419195271899321,0.26050770163197656,0.8749877798344387,-0.2975887073645862,0.9879560795327331,0.20034845932182369,-2.4720195497625346,-1.6866680205048097,0.8148646353220963,0.915585791953297
A H1N1pdm09,sophia,8.2302,6.6207620875658995,0,-2.082079738107357,1.1953945216815374,-4.425009947919654,0.26085047170494047,0.8753293399307065,-0.2980335581769038,0.9880259078170959,0.20034845932182369,-2.4747555027362194,-1.6894039734784945,0.8153704646954024,0.9158164296060691
A H1N1pdm09,sophia,8.2389,6.629462087565899,0,-2.084815691081041,1.1969653276100816,-4.430824623939987,0.2611932417779048,0.8756699668118116,-0.29847856149690344,0.9880953312507864,0.20034845932182369,-2.4774914557099037,-1.6921399264521788,0.8158749120347825,0.9160464371074944
A H1N1pdm09,sophia,8.2476,6.6381620875659,0,-2.0875516440547264,1.198536133538626,-4.436639299960321,0.2615360118508687,0.8760096630274976,-0.2989237173768682,0.9881643521810495,0.20034845932182369,-2.480227408683589,-1.694875879425864,0.8163779811162486,0.9162758161792813
A H1N1pdm09,sophia,8.2563,6.646862087565899,0,-2.0902875970284107,1.20010693946717,-4.442453975980654,0.2618787819238326,0.876348431120541,-0.2993690258691002,0.9882329729415207,0.20034845932182369,-2.4829633616572733,-1.6976118323995484,0.8168796757054955,0.9165045685384337
A H1N1pdm09,sophia,8.264999999999999,6.655562087565898,0,-2.093023550002095,1.2016777453957141,-4.448268652000987,0.262221551996797,0.8766862736267711,-0.29981448702592006,0.988301195852306,0.20034845932182369,-2.4856993146309576,-1.7003477853732327,0.8173799995579298,0.9167326958972644
A H1N1pdm09,sophia,8.2737,6.664262087565899,0,-2.09575950297578,1.2032485513242586,-4.454083328021321,0.2625643220697613,0.877023193075089,-0.30026010089966504,0.9883690232200597,0.20034845932182369,-2.4884352676046424,-1.7030837383469175,0.8178789564186977,0.9169601999634078
A H1N1pdm09,sophia,8.282399999999999,6.672962087565899,0,-2.098495455949464,1.2048193572528025,-4.459898004041653,0.26290709214272523,0.877359191987486,-0.30070586754269035,0.9884364573380625,0.20034845932182369,-2.4911712205783267,-1.7058196913206018,0.818376550022712,0.9171870824398328
A H1N1pdm09,sophia,8.2911,6.6816620875659,0,-2.101231408923149,1.206390163181347,-4.465712680061987,0.26324986221568913,0.8776942728790632,-0.30115178700737033,0.9885035004862993,0.20034845932182369,-2.4939071735520115,-1.7085556442942866,0.8188727840946817,0.9174133450248554
A H1N1pdm09,sophia,8.2998,6.690362087565899,0,-2.1039673618968333,1.2079609691098911,-4.47152735608232,0.2635926322886535,0.8780284382580493,-0.30159785934609706,0.9885701549315359,0.20034845932182369,-2.496643126525696,-1.711291597267971,0.8193676623491387,0.9176389894121512
A H1N1pdm09,sophia,8.308499999999999,6.699062087565898,0,-2.1067033148705177,1.2095317750384351,-4.477342032102653,0.2639354023616174,0.8783616906258205,-0.3020440846112793,0.9886364229273958,0.20034845932182369,-2.49937907949938,-1.7140275502416553,0.8198611884904662,0.9178640172907684
A H1N1pdm09,sophia,8.3172,6.707762087565899,0,-2.1094392678442024,1.2111025809669795,-4.483156708122987,0.26427817243458174,0.8786940324769186,-0.3024904628553453,0.9887023067144368,0.20034845932182369,-2.502115032473065,-1.71676350321534,0.8203533662129263,0.9180884303451408
A H1N1pdm09,sophia,8.325899999999999,6.7164620875658985,0,-2.1121752208178868,1.2126733868955237,-4.488971384143319,0.2646209425075461,0.8790254662990694,-0.3029369941307407,0.988767808520226,0.20034845932182369,-2.5048509854467493,-1.7194994561890244,0.8208441992006872,0.9183122302550991
A H1N1pdm09,sophia,8.3346,6.7251620875658995,0,-2.114911173791572,1.2142441928240681,-4.494786060163653,0.26496371258050955,0.8793559945732023,-0.3033836784899273,0.9888329305594157,0.20034845932182369,-2.5075869384204346,-1.7222354091627097,0.8213336911278517,0.9185354186958854
A H1N1pdm09,sophia,8.3433,6.733862087565899,0,-2.1176471267652563,1.2158149987526123,-4.500600736183987,0.2653064826534739,0.8796856197734678,-0.30383051598538935,0.988897675033818,0.20034845932182369,-2.510322891394119,-1.724971362136394,0.8218218456584836,0.9187579973381637
A H1N1pdm09,sophia,8.352,6.7425620875659,0,-2.120383079738941,1.2173858046811565,-4.50641541220432,0.2656492527264378,0.8800143443672567,-0.3042775066696246,0.9889620441324793,0.20034845932182369,-2.5130588443678037,-1.7277073151100788,0.8223086664466362,0.9189799678480339
A H1N1pdm09,sophia,8.3607,6.751262087565899,0,-2.1231190327126255,1.2189566106097007,-4.512230088224653,0.26599202279940215,0.8803421708152183,-0.3047246505951515,0.9890260400317544,0.20034845932182369,-2.515794797341488,-1.7304432680837631,0.8227941571363788,0.9192013318870438
A H1N1pdm09,sophia,8.369399999999999,6.759962087565898,0,-2.12585498568631,1.220527416538245,-4.518044764244986,0.2663347928723665,0.8806691015712789,-0.3051719478145052,0.9890896648953801,0.20034845932182369,-2.5185307503151724,-1.7331792210574475,0.82327832136182455,0.9194220911122013
A H1N1pdm09,sophia,8.3781,6.768662087565899,0,-2.1285909386599946,1.2220982224667891,-4.523859440265319,0.2666775629453304,0.8809951390826603,-0.30561939838023844,0.9891529208745481,0.20034845932182369,-2.521266703288857,-1.7359151740311323,0.8237611627471573,0.9196422471759871
A H1N1pdm09,sophia,8.3868,6.777362087565899,0,-2.131326891633679,1.2236690283953333,-4.529674116285653,0.26702033301829475,0.8813202857898975,-0.30606700234492434,0.989215810107978,0.20034845932182369,-2.5240026562625415,-1.7386511270048166,0.8242426849066588,0.9198618017263669
A H1N1pdm09,sophia,8.3955,6.7860620875659,0,-2.1340628446073637,1.2252398343238777,-4.535488792305986,0.26736310309125866,0.8816445441268581,-0.30651475976115106,0.9892783347219896,0.20034845932182369,-2.5267386092362263,-1.7413870799785014,0.824722891444736,0.9200807564068039
A H1N1pdm09,sophia,8.4042,6.794762087565899,0,-2.136798797581048,1.226810640252422,-4.541303468326319,0.267705873164223,0.8819679165207593,-0.3069626706815274,0.9893404968305746,0.20034845932182369,-2.5294745622099106,-1.7441230329521857,0.8252017859559476,0.9202991128562709
A H1N1pdm09,sophia,8.412899999999999,6.803462087565898,0,-2.1395347505547324,1.228381446180966,-4.547118144346651,0.2680486432371869,0.882290405392187,-0.3074107351586777,0.9894022985354682,0.20034845932182369,-2.532210515183595,-1.74685898592587,0.8256793720250315,0.9205168727092627
A H1N1pdm09,sophia,8.4216,6.812162087565899,0,-2.1422707035284176,1.2299522521095103,-4.552932820366986,0.2683914133101508,0.8826120131551133,-0.3078589532452465,0.9894637419262203,0.20034845932182369,-2.53494646815728,-1.7495949388995553,0.8261556532269312,0.9207340375958085
A H1N1pdm09,sophia,8.430299999999999,6.8208620875658985,0,-2.145006656502102,1.2315230580380545,-4.558747496387319,0.26873418338311517,0.8829327422169146,-0.3083073249938959,0.9895248290802657,0.20034845932182369,-2.5376824211309645,-1.7523308918732396,0.8266306331268223,0.9209506091414836
A H1N1pdm09,sophia,8.439,6.8295620875658996,0,-2.1477426094757868,1.233093863966599,-4.564562172407653,0.26907695345607907,0.8832525949783907,-0.3087558504573047,0.9895855620629951,0.20034845932182369,-2.5404183741046493,-1.7550668448469244,0.8271043152801404,0.9211665889674221
A H1N1pdm09,sophia,8.4477,6.838262087565899,0,-2.150478562449471,1.234664669895143,-4.570376848427985,0.269419723529043,0.8835715738337808,-0.30920452968817136,0.9896459429278239,0.20034845932182369,-2.5431543270783337,-1.7578027978206088,0.827576703232606,0.9213819786903288
A H1N1pdm09,sophia,8.456399999999999,6.846962087565898,0,-2.1532145154231555,1.236235475823687,-4.576191524448318,0.2697624936020073,0.8838896811707833,-0.3096533627392122,0.9897059737162627,0.20034845932182369,-2.545890280052018,-1.7605387507942931,0.8280478005202525,0.9215967799224911
A H1N1pdm09,sophia,8.4651,6.855662087565899,0,-2.1559504683968402,1.2378062817522315,-4.582006200468652,0.2701052636749717,0.8842069193705726,-0.3101023496631605,0.9897656564579856,0.20034845932182369,-2.548626233025703,-1.763274703767978,0.8285176106694523,0.9218109942717916
