logHI,prob_type,prob_lb,prob_med,prob_ub,prob_lb_prior,prob_med_prior,prob_ub_prior
0,inf,0.39416167044988126,0.4817736016121045,0.5929418606559019,0.002227222432860273,0.4546678964667952,0.969874682513266
0,prot,4.2694879176624624e-5,0.020028139008283097,0.41055068329051364,6.661338147750939e-16,3.131274481926738e-7,0.9915680520821721
0.075,inf,0.389491436790802,0.4805739293046443,0.5881890523877797,0.0015711938229783342,0.4513061395632819,0.9696199392571314
0.075,prot,5.302839497166035e-5,0.022035794915693574,0.4194167280097007,1.1102230246251565e-15,4.534884872620104e-7,0.993820445890106
0.15,inf,0.38460175142785563,0.4793973407550072,0.5838666415295181,0.0011185833934731911,0.44794871801920066,0.9692830884368488
0.15,prot,6.558062513096488e-5,0.024264521157191576,0.42826310782591004,1.5543122344752192e-15,6.515017776376197e-7,0.9960611567307736
0.22499999999999998,inf,0.37955863914380666,0.47813796960219646,0.579262622183569,7.743650495634443e-4,0.4435188390806155,0.9689517354850424
0.22499999999999998,prot,8.041926282337521e-5,0.02671412336089013,0.43696340830041086,1.9984014443252818e-15,9.481671928157631e-7,0.9974278080333635
0.3,inf,0.37436928379971024,0.47688008285278183,0.5744308253812709,4.7322017449708274e-4,0.4390619194278659,0.9686149000584637
0.3,prot,9.872803366133e-5,0.02936348894183355,0.4453703408988826,2.6645352591003757e-15,1.3801071971908385e-6,0.9984788050168089
0.375,inf,0.3691648632355073,0.47545546858052434,0.5698124218036781,2.95215385841157e-4,0.43395545254339496,0.9681348233629148
0.375,prot,1.2318463057500452e-4,0.03227230215900745,0.4541791808969396,3.552713678800501e-15,2.001175525012666e-6,0.999119734881677
0.44999999999999996,inf,0.3637482474332349,0.4738837560914224,0.5643299772282084,1.666508193114903e-4,0.42811711566286514,0.9677486901670914
0.44999999999999996,prot,1.5396490655899544e-4,0.035443261582712104,0.4635042098075686,4.440892098500626e-15,2.880892564338655e-6,0.9994907099854758
0.525,inf,0.35832966371888747,0.4721736165356235,0.5595295366490632,9.289735678478692e-5,0.4227405957084392,0.9675475326249011
0.525,prot,1.9134881244440858e-4,0.038956067820688334,0.47236054708005004,5.773159728050814e-15,4.191637497930056e-6,0.9997127698450462
0.6,inf,0.3529535587790124,0.47047075455810305,0.5544718224106387,5.163225516126504e-5,0.4158224951174848,0.9667981629169702
0.6,prot,2.3542971629353387e-4,0.0428226860352558,0.48166915612944283,6.439293542825908e-15,6.101778674605374e-6,0.9998415823458614
0.6749999999999999,inf,0.3472460385387109,0.4686109055695433,0.5496174004542297,2.800623995287939e-5,0.40952394229387834,0.9664078079911034
0.6749999999999999,prot,2.90081091038924e-4,0.04704015685706764,0.4907184527652458,7.549516567451064e-15,8.866608145141619e-6,0.9999092440079994
0.75,inf,0.34187379978058857,0.4668160514451056,0.5444777706682449,1.437154227017383e-5,0.40256066029521675,0.9658844295244794
0.75,prot,3.6066849905940504e-4,0.051629639762073076,0.5002848331942668,8.876233081878157e-15,1.2907390355143544e-5,0.9999530940115483
0.825,inf,0.3365374577979556,0.46473832007266314,0.5399703257478125,7.933696435811327e-6,0.3955689028099128,0.965002534252672
0.825,prot,4.475250882586241e-4,0.05654020664885401,0.5098905180670384,9.54236689665325e-15,1.9118957963193406e-5,0.9999758897638011
0.8999999999999999,inf,0.330627613745804,0.46247584144649223,0.5350724703678227,4.0504746482022824e-6,0.38675571409890075,0.9643121879690768
0.8999999999999999,prot,5.561002767034281e-4,0.0619838104434417,0.519037891313885,9.769962616701378e-15,2.767507894124721e-5,0.9999871862948262
0.975,inf,0.32490174017623336,0.46006453774969225,0.5302003097637383,1.9621083023459787e-6,0.37934410020504483,0.9637790411616671
0.975,prot,6.863305392073998e-4,0.0679178740223354,0.5288373550172065,1.021405182655144e-14,4.0206172170931254e-5,0.9999936179239791
1.05,inf,0.319108787396513,0.4574369511516069,0.5255085105444203,9.863448375381271e-7,0.37119938903617333,0.963122201668646
1.05,prot,8.48976721160494e-4,0.07435712032181263,0.5378883596174285,1.1102230246251565e-14,5.8417996884774226e-5,0.9999969165924758
1.125,inf,0.31344422223847285,0.45457349183473467,0.5210153134596118,4.935255954197915e-7,0.3615438523024791,0.9621408112288183
1.125,prot,0.0010515932078295992,0.08128868590151606,0.5470747441734255,1.1324274851176597e-14,8.684610077752675e-5,0.99999847931201
1.2,inf,0.3076168519805683,0.4514111062887258,0.516613099869397,2.4202360174692184e-7,0.3517785397864409,0.9615069631808062
1.2,prot,0.0013004414716656979,0.08897327782155429,0.5558912975325113,1.199040866595169e-14,1.270661947593288e-4,0.9999992658640005
1.275,inf,0.30187383114865646,0.4480564084817681,0.5123543263708107,1.1772789858044498e-7,0.3413177210798769,0.9609319663559701
1.275,prot,0.0016092043122567234,0.09730886179103937,0.5649756789610298,1.1546319456101628e-14,1.8354287339183983e-4,0.9999996586665578
1.3499999999999999,inf,0.2960869364910314,0.44438454157818963,0.5083801580115063,5.566390773823152e-8,0.3299893856305323,0.96024852847647435
1.3499999999999999,prot,0.0019890723870401813,0.10613718564179986,0.5740862253820664,1.199040866595169e-14,2.6528754113031017e-4,0.9999998275717664
1.425,inf,0.29009346141609454,0.4403045821308503,0.50473063381235606,2.637307765966978e-8,0.31803211131757675,0.959315939404437
1.425,prot,0.002464846060136522,0.11560916088145617,0.5828963696200739,1.1318723736053501e-14,3.899270614302064e-4,0.9999999212194194
1.5,inf,0.2844072314782783,0.43584537744962226,0.5011800221929589,1.1919941998650554e-8,0.3058964554114791,0.958675157594398
1.5,prot,0.0030507678448061268,0.12600682807862618,0.5911872395888583,9.769962616701378e-15,5.668412440809067e-4,0.9999999646213665
1.575,inf,0.27861081318505826,0.43086782584784167,0.4976506105891249,5.355862381229885e-9,0.2947227195548676,0.9579159327311184
1.575,prot,0.0037532275195424213,0.13730512638889036,0.6008373223979329,9.325873406851315e-15,8.098368650387711e-4,0.9999999839558983
1.65,inf,0.2729506073697848,0.42530146947304814,0.4945837379422686,2.308730219943228e-9,0.28286029406521174,0.9572352947773207
1.65,prot,0.004624593316871868,0.1492154034913198,0.6095652651415786,8.210099267103063e-15,0.0011682151693361287,0.9999999934315683
1.7249999999999999,inf,0.2666385185936108,0.4193144504169297,0.4910183512049561,9.875960362487007e-10,0.2703045390707808,0.9562818845730815
1.7249999999999999,prot,0.005709822404845261,0.1620098569262225,0.6197224204536869,7.549516567451064e-15,0.0016735642698488817,0.9999999973417946
1.7999999999999998,inf,0.2605875304569833,0.41281427833248563,0.487595582249251,4.1101644568619117e-10,0.25831712378877086,0.9555308202976676
1.7999999999999998,prot,0.007078613450188024,0.1758302347335582,0.6290604421018363,6.8833827526759706e-15,0.0024594400831157714,0.999999998839814
1.875,inf,0.25483903065901825,0.4057597510987614,0.4839219774214654,1.7953342670580936e-10,0.24555675663436727,0.9544986067881921
1.875,prot,0.008773924290004688,0.19044761685786094,0.6380524558905556,5.995204332975845e-15,0.003631600415037406,0.9999999994947395
1.95,inf,0.24874963266925443,0.39819973897258454,0.48048621041531264,7.17449615439434e-11,0.23258953582051034,0.9531015604607543
1.95,prot,0.010856874952251308,0.20600004943947353,0.6468145668303054,5.10702591327572e-15,0.005221509131283386,0.9999999997957658
2.025,inf,0.24257950454221144,0.3901316406374902,0.47722449504025044,2.8884870758402546e-11,0.21939121892783914,0.9525718395667774
2.025,prot,0.013512634100687343,0.2223858974768821,0.6562582142963264,4.6629367034256575e-15,0.007620930293410377,0.9999999999150977
2.1,inf,0.2365068331315774,0.38154992178734853,0.47348621308515926,1.2136856032926671e-11,0.2059180664223626,0.9513913733654897
2.1,prot,0.01660280244303337,0.24006425270570148,0.6653746052919619,3.9968028886505635e-15,0.011157428415944637,0.9999999999650021
2.175,inf,0.2300443381469435,0.37247824556178366,0.4695964310693604,4.766685006650483e-12,0.19379314228971592,0.950418674504341
2.175,prot,0.020418198041364948,0.25818980256626123,0.67426996865836,3.3306690738754696e-15,0.016016610970393752,0.9999999999855449
2.25,inf,0.2238349088228411,0.36292369224546595,0.46563765607028046,1.877280266493212e-12,0.18220893686123146,0.9492219026061719
2.25,prot,0.02505264349855012,0.27756412676305925,0.6838864401748933,2.886579864025407e-15,0.02325830223097919,0.9999999999944322
2.3249999999999997,inf,0.21742487454739773,0.3529308628485879,0.46140291501818564,7.775104291756355e-13,0.16915630993253639,0.9483430092539251
2.3249999999999997,prot,0.030567813557734736,0.2972652868554896,0.6923935432589755,2.4424906541753444e-15,0.03254475569924514,0.9999999999977702
2.4,inf,0.21085354923447044,0.342760841444605,0.45651658011952106,2.9568086038841727e-13,0.15605998978425578,0.9471986550426479
2.4,prot,0.0372956271613445,0.31815947514526266,0.7013449360045148,1.7763568394002505e-15,0.04650131595430973,0.9999999999991368
2.475,inf,0.20437195329633998,0.33204978450022943,0.4512802871891509,1.1326521297171204e-13,0.14410438046286914,0.9463048736348133
2.475,prot,0.045874415888985165,0.3398079783365647,0.7097554632895899,1.5543122344752192e-15,0.06681902206511908,0.9999999999996693
2.55,inf,0.19802996040273116,0.32105069061883734,0.445746985673061,4.4639987980043304e-14,0.1324664466429229,0.945390183492129
2.55,prot,0.056095274426344696,0.36193571048154527,0.7181562020599542,1.3322676295501878e-15,0.09553512924776536,0.9999999999998662
2.625,inf,0.19155482201066812,0.3096591930461838,0.43906467060207577,1.785825106908107e-14,0.12096415544907685,0.9439589767197161
2.625,prot,0.06793559116141448,0.38493805703389716,0.727686415610119,8.881784197001252e-16,0.13315220520917515,0.9999999999999494
2.6999999999999997,inf,0.18491224174658638,0.2980404503296448,0.4324322511592169,6.797646835354108e-15,0.10844072528773949,0.9431382758726422
2.6999999999999997,prot,0.0821837246425152,0.40828260692814916,0.7369008044946318,6.661338147750939e-16,0.177996836685759,0.999999999999981
2.775,inf,0.17831600231434244,0.2860936929711488,0.42477787946013656,2.5658648977525765e-15,0.09801086668382196,0.9423691331716614
2.775,prot,0.09909952338986541,0.4324907114085582,0.7453207374896657,6.661338147750939e-16,0.24143608573887515,0.999999999999993
2.85,inf,0.17125356705378958,0.2741537121965695,0.41483965726785227,9.508667172509493e-16,0.08661200182819102,0.9418018190972935
2.85,prot,0.11850182482726745,0.4566920504415259,0.7539232074654039,4.440892098500626e-16,0.3140836818658838,0.9999999999999973
2.925,inf,0.1642796501214084,0.2621820953052219,0.4041460014029024,3.428477512149989e-16,0.07626706475453812,0.9407274131990773
2.925,prot,0.14080731745540273,0.48125225154682977,0.7621316998709934,4.440892098500626e-16,0.3970523291231126,0.999999999999999
3,inf,0.15680136512879536,0.2500402281987335,0.392275855525104,1.2439251174014342e-16,0.06732866237941262,0.9397545058418987
3,prot,0.1662850069775797,0.5056735706612547,0.7709647363385534,2.220446049250313e-16,0.4824125537884472,0.9999999999999997
3.0749999999999997,inf,0.14932949002624915,0.2381089249300547,0.3788928016970343,5.355679747192993e-17,0.05731849325992798,0.9388762351894651
3.0749999999999997,prot,0.19387817844813132,0.5300010472433121,0.7790862329682483,2.220446049250313e-16,0.5768707670293078,0.9999999999999999
