virus,population,prob_type,loghi,prob_lb,prob_med,prob_ub
H3N2,General,prot_rel,2.5229999999999997,0.3152505722166397,0.38154784496779764,0.44915975250814266
H3N2,General,prot_rel,2.61,0.3401642465601161,0.4101891628827398,0.4808668478518839
H3N2,General,prot_rel,2.6969999999999996,0.3642802203956029,0.43763181621597813,0.5108632812019362
H3N2,General,prot_rel,2.784,0.38766945534994357,0.46394974218708507,0.5393226629554398
H3N2,General,prot_rel,2.871,0.41027268190398786,0.48913811060218054,0.5662055823090857
H3N2,General,prot_rel,2.9579999999999997,0.4321155670423578,0.5132394427212161,0.5916328961389137
H3N2,General,prot_rel,3.045,0.45328332503752894,0.5363178441499723,0.615679658808946
H3N2,General,prot_rel,3.1319999999999997,0.4736325507081612,0.558358428898328,0.6384373024964557
H3N2,General,prot_rel,3.219,0.49331327379641093,0.5794183312910486,0.6599328337341515
H3N2,General,prot_rel,3.3059999999999996,0.5123771913426217,0.5995459507969609,0.6802110026945891
H3N2,General,prot_rel,3.393,0.5307184491110264,0.6187915707904419,0.6992367671273967
H3N2,General,prot_rel,3.4799999999999995,0.5483916242981968,0.6371741544930132,0.7172186197118322
H3N2,General,prot_rel,3.5669999999999997,0.5654449325644832,0.654716221317857,0.73425680666043
H3N2,General,prot_rel,3.654,0.5818967149789495,0.6714467063143905,0.7503677623112194
H3N2,General,prot_rel,3.7409999999999997,0.5977650255133488,0.6874324973016243,0.765544505516437
H3N2,General,prot_rel,3.828,0.6130683925300316,0.7027029181947915,0.7797495652384411
H3N2,General,prot_rel,3.9149999999999996,0.6278248446983857,0.7172301915428547,0.7931169842000744
H3N2,General,prot_rel,4.002,0.64211198890097,0.7310763183388234,0.8057162572599983
H3N2,General,prot_rel,4.0889999999999995,0.6558839575670649,0.7442714188701447,0.8176117550528984
H3N2,General,prot_rel,4.176,0.6691559479258645,0.7568634722250774,0.8288012052446874
H3N2,General,prot_rel,4.263,0.6819438353899241,0.7688880544858492,0.8393201173889869
H3N2,General,prot_rel,4.35,0.6942631654003288,0.7803164091348284,0.8491803977102549
H3N2,General,prot_rel,4.436999999999999,0.70612914606491894,0.7912025120717829,0.8584770741576331
H3N2,General,prot_rel,4.524,0.7175466975550069,0.8015369023636651,0.867214186387046
