virus,term,estimate,std.error,statistic,p.value,ind
bvic,b1,-0.4349166588267081,0.14565446048290873,-2.9859480951339745,0.0028270062251244585,5150
bvic,b0,-1.4427857707559986,0.3964217712868225,-3.6395220324872164,2.731445674110402e-4,5151
bvic,b1,-0.6469322925256527,0.17677513914500276,-3.65963390358299,2.5257583434280584e-4,5151
bvic,b0,-2.0083496029223027,0.3456041980515496,-5.8111261791523185,6.205396845217082e-9,5152
bvic,b1,-0.3798859407272044,0.12085784879108435,-3.14324592508574,0.0016708539796646423,5152
bvic,b0,-2.327521289434812,0.4250005757783145,-5.476513261593499,4.337882787924028e-8,5153
bvic,b1,-0.42744069580096533,0.15698402975376563,-2.722829172314021,0.006472551675113284,5153
bvic,b0,-2.316741770526855,0.3497557765486859,-6.623884223980402,3.498808405364205e-11,5154
bvic,b1,-0.28530283754704816,0.1118152921258204,-2.5515547303316124,0.010724347891599541,5154
bvic,b0,-1.9253038576242947,0.3598187033461086,-5.350760924098907,8.758516866585275e-8,5155
bvic,b1,-0.4317372296808219,0.13022517787892396,-3.315313034797517,9.154055294979254e-4,5155
bvic,b0,-2.2788166097753844,0.38265085221510736,-5.955341786340375,2.595288654033247e-9,5156
bvic,b1,-0.3613156520297274,0.1303387758413129,-2.772127094930124,0.005569128772812487,5156
bvic,b0,-1.898122551742594,0.36994305800443456,-5.130850574630436,2.8843581809755763e-7,5157
bvic,b1,-0.47957781892399765,0.14882421512482547,-3.222444805247281,0.001271016512816929,5157
bvic,b0,-1.54535564036571,0.4153812460359647,-3.7203307927674456,1.9896200742951738e-4,5158
bvic,b1,-0.6532545130748907,0.18769460151946418,-3.4804118380951268,5.006435614086896e-4,5158
bvic,b0,-0.9126983014145882,0.4948604876242143,-1.8443547711727397,0.06513145420060654,5159
bvic,b1,-0.9126097609509818,0.2600472238963482,-3.5094001284733474,4.4911869244979496e-4,5159
bvic,b0,-1.7174256781104353,0.42363250158198995,-4.054046069876544,5.033929590670519e-5,5160
bvic,b1,-0.6124442145587058,0.1884872931915215,-3.2492599590594295,0.0011570568561660194,5160
bvic,b0,-2.206747681172498,0.38737763041657575,-5.696631679014143,1.2219752004434439e-8,5161
bvic,b1,-0.4006966542565934,0.13885228060441218,-2.8857765426134514,0.0039044926988019636,5161
bvic,b0,-1.5869045354400215,0.3397658115643918,-4.670583329539247,3.0034561307189493e-6,5162
bvic,b1,-0.5104492389493698,0.13413335917174515,-3.8055353425972696,1.4149780648758855e-4,5162
bvic,b0,-1.9424722603028497,0.36327902624583935,-5.347053146383225,8.939777266340466e-8,5163
bvic,b1,-0.44761998256508073,0.13978420839161854,-3.2022213933567625,0.0013637214464480398,5163
bvic,b0,-2.2027639363811105,0.41725742541844274,-5.2791485596022385,1.2978554936448725e-7,5164
bvic,b1,-0.4604284293022585,0.15967829157100896,-2.8834754228160433,0.003933133373061825,5164
bvic,b0,-1.650928034220714,0.375599833178959,-4.39544400285745,1.1054655999676085e-5,5165
bvic,b1,-0.5601211176833479,0.1586627789359359,-3.530261611701072,4.15148946207101e-4,5165
bvic,b0,-1.4037617993298472,0.36297965873242904,-3.867329106628072,1.10033886349394e-4,5166
bvic,b1,-0.6045101652768895,0.1539321282165056,-3.927121467629199,8.596857034396075e-5,5166
bvic,b0,-1.598134322476719,0.36329070852803846,-4.399050911464135,1.0872532029731452e-5,5167
bvic,b1,-0.5511082059521666,0.14879631264774937,-3.7037759615510364,2.1241387149801438e-4,5167
bvic,b0,-1.0919533587046732,0.34631409375426836,-3.1530722497233477,0.0016156181446208375,5168
bvic,b1,-0.6627289762851623,0.1559986846835164,-4.248298488090967,2.154002769279813e-5,5168
bvic,b0,-2.186909902181391,0.3443944337936304,-6.350015237156362,2.1529360199963977e-10,5169
bvic,b1,-0.3211419464702288,0.11530987173534933,-2.7850342875004666,0.005352206311925256,5169
bvic,b0,-1.678138567611347,0.3677110038663704,-4.563743129703016,5.02495552497423e-6,5170
bvic,b1,-0.5329997209153036,0.1503295978489218,-3.5455407886539914,3.9180834429943537e-4,5170
bvic,b0,-1.6211417312275114,0.44829966260577975,-3.6162010959465993,2.989581613478733e-4,5171
bvic,b1,-0.6818051636714545,0.2072313360462456,-3.2900678858688788,0.0010016321437976879,5171
bvic,b0,-2.1973786895960643,0.3090864080314393,-7.1092698756671115,1.1665843691488591e-12,5172
bvic,b1,-0.23162599941124895,0.09462050883413603,-2.4479470916529857,0.014367275125605488,5172
bvic,b0,-2.2165249482339133,0.4097881790100163,-5.40895287313726,6.339430722340357e-8,5173
bvic,b1,-0.43122592532297516,0.15153768732361061,-2.845667852922203,0.004431839517899187,5173
bvic,b0,-1.85432498629391,0.4616451621141366,-4.016775520405972,5.899987571313174e-5,5174
bvic,b1,-0.6302207129691061,0.20927781610856125,-3.011407155750249,0.0026003991218546177,5174
bvic,b0,-2.10067878070389,0.3344269443193813,-6.281428026019695,3.3547710475294017e-10,5175
bvic,b1,-0.32160347059137756,0.11192265959116773,-2.8734437848969465,0.004060233289389318,5175
bvic,b0,-1.292820341072117,0.6065309188347765,-2.131499484899781,0.03304801483439741,5176
bvic,b1,-0.9222905733748782,0.32083333386646384,-2.8746719122357494,0.00404447525043902,5176
bvic,b0,-2.1470229225105526,0.356387674925587,-6.024402844343163,1.6973512559369533e-9,5177
bvic,b1,-0.3577138766084551,0.12225477883284346,-2.9259705021228677,0.0034338349460791206,5177
bvic,b0,-1.525144568281904,0.40000750597545026,-3.812789873936783,1.3740692713067268e-4,5178
bvic,b1,-0.6357269926104328,0.17838420448971828,-3.5638076500606015,3.655138426160304e-4,5178
bvic,b0,-2.1119922317758157,0.3410512949194149,-6.192594085516804,5.918200058473298e-10,5179
bvic,b1,-0.3485626997809278,0.1187928131434462,-2.934206965534413,0.003344011464601275,5179
bvic,b0,-1.6526756517279797,0.34283552651851323,-4.820607912227949,1.4312141072030742e-6,5180
bvic,b1,-0.48968461912655253,0.13364043145762836,-3.66419513754571,2.481175728124922e-4,5180
bvic,b0,-1.3146428466830744,0.4514241853007804,-2.912211816491707,0.0035887918372695367,5181
bvic,b1,-0.7606445385242838,0.2128382315630451,-3.57381534763867,3.5181707725153176e-4,5181
bvic,b0,-1.7880578431836665,0.37971580142325884,-4.708937148471646,2.490118338248165e-6,5182
bvic,b1,-0.5261106342295592,0.15444204628671626,-3.4065246277095627,6.57956141489598e-4,5182
bvic,b0,-1.7194335572918507,0.3789031810397582,-4.537923256736741,5.681092596405878e-6,5183
bvic,b1,-0.5400529705181175,0.1520839102723038,-3.5510197597573687,3.8374160539387197e-4,5183
bvic,b0,-1.5934807120804881,0.4511774706257806,-3.5318268659787897,4.126994639531334e-4,5184
bvic,b1,-0.686536540876063,0.20640946639323046,-3.32609038176642,8.807336501982212e-4,5184
bvic,b0,-1.748387827301342,0.37826607691596215,-4.622111085287128,3.7985450039254754e-6,5185
bvic,b1,-0.536332682880603,0.15659664785751332,-3.424930802916101,6.14956025913199e-4,5185
bvic,b0,-1.2759315778539309,0.3597527933460163,-3.5466898421737016,3.9010356403515906e-4,5186
bvic,b1,-0.6383131787756658,0.1615391626893527,-3.9514453841956065,7.768060153865542e-5,5186
bvic,b0,-2.2473135184303312,0.40523832627385703,-5.545658869668743,2.928492915723719e-8,5187
bvic,b1,-0.43044659842251864,0.15641808752943265,-2.751897847757044,0.005925100011795606,5187
bvic,b0,-1.9427176272933608,0.35712956722870254,-5.439811781389867,5.333689040853806e-8,5188
bvic,b1,-0.4289470019979717,0.1315388097969033,-3.260991966251393,0.0011102318581827297,5188
bvic,b0,-1.5834775618049994,0.41076964215438444,-3.8549040613129395,1.1577502160921742e-4,5189
bvic,b1,-0.6336369183889654,0.17947868654201635,-3.5304298833311867,4.148849663210624e-4,5189
bvic,b0,-2.0084023726743454,0.4047334441081827,-4.962284194477173,6.966895549651232e-7,5190
bvic,b1,-0.5036380602729849,0.1639124770720249,-3.0726035581274322,0.0021220019061834313,5190
bvic,b0,-1.769280218086335,0.31197885601252623,-5.671154259297934,1.4183860917182325e-8,5191
bvic,b1,-0.38861533691168276,0.10906063644197848,-3.5632960671234537,3.66227228757485e-4,5191
bvic,b0,-2.054448051612617,0.5206220861333146,-3.946140792587387,7.942092395867542e-5,5192
bvic,b1,-0.6407514117355706,0.23464673586167847,-2.730706691412431,0.006319868975773855,5192
bvic,b0,-1.6698098183639185,0.41435849872033015,-4.029867430065555,5.580831837072891e-5,5193
bvic,b1,-0.6107525603584162,0.18171770944687013,-3.360996361980809,7.766184846646339e-4,5193
bvic,b0,-2.120585211528364,0.37427950473584487,-5.665779677209439,1.4635748703402438e-8,5194
bvic,b1,-0.4035404935772032,0.13433501723388525,-3.003985869705255,0.002664677004326371,5194
bvic,b0,-1.8088632532331295,0.3433737499920179,-5.26791361679563,1.3798300608117614e-7,5195
bvic,b1,-0.45537709876301796,0.13381459140499033,-3.4030451685557788,6.663926288675009e-4,5195
bvic,b0,-1.975413878951767,0.42120252413335907,-4.689938368760395,2.7328735109489644e-6,5196
bvic,b1,-0.5296444804680687,0.1681904467928769,-3.149075887290525,0.0016378765683452273,5196
bvic,b0,-1.4484734258956238,0.3039993232188486,-4.764725824250833,1.8911061565519363e-6,5197
bvic,b1,-0.47719375422518817,0.11850810932653538,-4.02667595438837,5.6570909990961614e-5,5197
bvic,b0,-2.5938025825615574,0.36291561461461863,-7.147123127551085,8.861538865322566e-13,5198
bvic,b1,-0.21214554249126183,0.10753768220937257,-1.9727553926466534,0.04852343760303886,5198
bvic,b0,-1.7838708872952747,0.36952513162621164,-4.827468376629187,1.3827963801671898e-6,5199
bvic,b1,-0.4965379814567172,0.14354678567701845,-3.459067224075167,5.420495986897006e-4,5199
bvic,b0,-2.2322917723573514,0.3501300786448653,-6.3756069772615875,1.8223972756912822e-10,5200
bvic,b1,-0.32534059165241536,0.1187110393940261,-2.740609410153876,0.006132536071044339,5200
bvic,b0,-1.3738683430112146,0.30816314818145013,-4.4582499598630285,8.263151135543571e-6,5201
bvic,b1,-0.5134861106584486,0.12493544343980707,-4.110011510911571,3.956393946541147e-5,5201
bvic,b0,-1.3826366693811791,0.42756932639188355,-3.2337134215141057,0.0012219200040558564,5202
bvic,b1,-0.7105590387836138,0.19820256265562688,-3.5850143876201863,3.3705962320141567e-4,5202
bvic,b0,-2.0762816019463766,0.35517325007987266,-5.845827638988732,5.040557601855056e-9,5203
bvic,b1,-0.39031924617799213,0.12882311748109726,-3.029885115420105,0.0024464677884400016,5203
bvic,b0,-1.1256987841087858,0.49206102673466495,-2.287721894129605,0.02215372185503201,5204
bvic,b1,-0.857597706770603,0.2545967488289937,-3.3684550596780403,7.559071913100696e-4,5204
bvic,b0,-0.7006067724205258,0.4780425268815159,-1.4655741550671142,0.14276433650123843,5205
bvic,b1,-0.9615834274981789,0.24764287972637639,-3.882943973841057,1.0319935292701377e-4,5205
bvic,b0,-2.1775478360534044,0.3571768891396404,-6.0965530029074175,1.0838002522701573e-9,5206
bvic,b1,-0.36451805332799003,0.127790853680181,-2.852458081548311,0.004338253376022282,5206
bvic,b0,-1.410763402644916,0.3379463784810569,-4.174518481262536,2.9861697871936096e-5,5207
bvic,b1,-0.5534897717096086,0.13851965281036047,-3.9957490542324745,6.449001885953649e-5,5207
bvic,b0,-1.4310898315813259,0.3376986422434158,-4.23777194386759,2.257489022167591e-5,5208
bvic,b1,-0.5454298305749128,0.13515006208884192,-4.0357349611602125,5.443163530806955e-5,5208
bvic,b0,-1.2148157707440759,0.3969173337778596,-3.060626652863603,0.002208743220250154,5209
bvic,b1,-0.7137516207226045,0.18600211841914968,-3.837330600257942,1.24378976820411e-4,5209
bvic,b0,-1.6107765282430437,0.3405166767662713,-4.730389546673133,2.2408942347422766e-6,5210
bvic,b1,-0.5093877829106872,0.13482438994405882,-3.778157521217354,1.5799293758862667e-4,5210
bvic,b0,-1.8075460814691309,0.35092735604377573,-5.1507699537782745,2.5941923351685876e-7,5211
bvic,b1,-0.4663908309174236,0.1385615179637257,-3.365947759315981,7.628115340041181e-4,5211
bvic,b0,-1.9809727160764448,0.35059427023902157,-5.650328268987096,1.601417221447862e-8,5212
bvic,b1,-0.38997658771891913,0.1223117500783391,-3.1883820439912287,0.0014307136886124888,5212
bvic,b0,-1.6385508731726166,0.4220855911880712,-3.882034609521929,1.0358613006884336e-4,5213
bvic,b1,-0.6347329836525526,0.19300742546074112,-3.2886454090423642,0.0010067076728861627,5213
bvic,b0,-1.9125837075519003,0.3524486712324654,-5.426559563592206,5.74506589614945e-8,5214
bvic,b1,-0.4324941332748186,0.1325473068773568,-3.262941688245663,0.001102622046255703,5214
bvic,b0,-2.063643565318868,0.40834444748775284,-5.053683423430806,4.33369718335034e-7,5215
bvic,b1,-0.4842873378979173,0.15881417539657147,-3.0493961681229886,0.0022930188126850486,5215
bvic,b0,-2.0382575688556495,0.4100779064795807,-4.970415466547798,6.680958537601382e-7,5216
bvic,b1,-0.5017937008720038,0.16583330671969565,-3.0258921491577957,0.002479007100059444,5216
bvic,b0,-1.9592209683779938,0.32941842886499206,-5.947514761479709,2.7224422233174913e-9,5217
bvic,b1,-0.36791648967932195,0.11623989861404996,-3.16514806074385,0.0015500405321621324,5217
bvic,b0,-1.4269615245629366,0.32454722786357526,-4.396776191731225,1.0987053029075243e-5,5218
bvic,b1,-0.5268467173725928,0.128584662725709,-4.097274948696163,4.1804226237148706e-5,5218
bvic,b0,-2.2214979299047743,0.382985229792217,-5.8004793843094555,6.61256036833294e-9,5219
bvic,b1,-0.3948339522906086,0.14189899314776355,-2.782500027181,0.005394186078190561,5219
bvic,b0,-2.1984067528779616,0.36561938360231333,-6.012828781717939,1.8231356826229725e-9,5220
bvic,b1,-0.3622855536591242,0.1270502377741208,-2.851514172710341,0.004351154650059346,5220
bvic,b0,-2.0254145927799136,0.3785470726889657,-5.350495985591999,8.771349860600282e-8,5221
bvic,b1,-0.450154421479179,0.14102788580487446,-3.1919532715821224,0.001413141923473442,5221
bvic,b0,-1.1942117692820469,0.44342541945280406,-2.693151355093103,0.007078012924869814,5222
bvic,b1,-0.7837431536350687,0.21309788645766464,-3.677855124061834,2.3520348186430978e-4,5222
bvic,b0,-1.560070494417152,0.30820968745317984,-5.061717908052914,4.154954856401815e-7,5223
bvic,b1,-0.45456762705816905,0.11861097855282365,-3.8324245580330185,1.2688651684127908e-4,5223
bvic,b0,-2.0267040563045113,0.3438510577380807,-5.89413355199942,3.766524553392289e-9,5224
bvic,b1,-0.3829773032985903,0.12517425291313475,-3.059553337732794,0.0022166731252047595,5224
bvic,b0,-1.450830758324174,0.36492087157987185,-3.9757406915176245,7.016054238026499e-5,5225
bvic,b1,-0.594576736007726,0.15592771040678594,-3.813156330305804,1.37203265176923e-4,5225
bvic,b0,-2.245554609543362,0.38602615446349603,-5.817104834941201,5.987559309975477e-9,5226
bvic,b1,-0.3919064765066309,0.13823695501059055,-2.8350340650704173,0.004582079952033621,5226
bvic,b0,-1.2622773075844338,0.32337433386208225,-3.9034554551963594,9.482900988540153e-5,5227
bvic,b1,-0.5574783494860871,0.126269946517828,-4.414972563620885,1.010228020959789e-5,5227
bvic,b0,-1.8661731632541785,0.3174798518113204,-5.878083766913351,4.1504289167333544e-9,5228
bvic,b1,-0.3700592372120485,0.11049396958361798,-3.3491351483394807,8.106424335958597e-4,5228
bvic,b0,-1.2627333174389823,0.3336522635008152,-3.784578903166641,1.5396905462428706e-4,5229
bvic,b1,-0.599459430332038,0.14585449760307606,-4.109982483799632,3.9568913128235776e-5,5229
bvic,b0,-1.5232465368302035,0.3649644711224728,-4.173684446996597,2.997128033724886e-5,5230
bvic,b1,-0.5804279484153185,0.15349978924991228,-3.7812947578079505,1.5601481763381127e-4,5230
bvic,b0,-1.4029433623338556,0.40725871336845276,-3.4448455399027713,5.713858013580614e-4,5231
bvic,b1,-0.6804342732458614,0.18647217492763188,-3.648985557818112,2.632779028393074e-4,5231
bvic,b0,-2.5163343987362192,0.38662369105474104,-6.508484753925589,7.591261219520263e-11,5232
bvic,b1,-0.30445324836144544,0.12819442261712963,-2.3749336526967104,0.017552104843043013,5232
bvic,b0,-1.4996702923670835,0.4822303549220243,-3.10986290485504,0.0018717419691670536,5233
bvic,b1,-0.7461151481685664,0.22935435925966186,-3.253110821948048,0.001141489691483263,5233
bvic,b0,-1.7229026605024669,0.3395723082260124,-5.073743113810499,3.900655620457923e-7,5234
bvic,b1,-0.46780624344768934,0.13371747898951855,-3.4984674178935005,4.679402598046448e-4,5234
bvic,b0,-1.508429500390329,0.37748369910755647,-3.9960122886274143,6.441839146040712e-5,5235
bvic,b1,-0.5998099336155694,0.16044298397341483,-3.738461594026181,1.8514977016418805e-4,5235
bvic,b0,-1.9045562114421144,0.33155903688225136,-5.744244612818354,9.233223287233962e-9,5236
bvic,b1,-0.3877826207727882,0.11870612515585659,-3.266744831099865,0.0010879169107891212,5236
bvic,b0,-2.2233279880174535,0.3447165920338256,-6.4497272234557474,1.1205164504368213e-10,5237
bvic,b1,-0.3047060029493121,0.11101644621865372,-2.7446924606933902,0.006056762787524909,5237
bvic,b0,-1.2661800538148467,0.46928286658677143,-2.6981169438895916,0.006973293931364215,5238
bvic,b1,-0.7921194059296334,0.23459134074710114,-3.3765926884043425,7.33896402454089e-4,5238
bvic,b0,-1.7196536889088754,0.34598729798547967,-4.970279830853922,6.685634073248344e-7,5239
bvic,b1,-0.4781900467400492,0.13612994385514504,-3.512746962188481,4.434996277190472e-4,5239
bvic,b0,-1.1850872974882531,0.3397431112127129,-3.48818639253077,4.8630893597465875e-4,5240
bvic,b1,-0.6253365256018159,0.14914963776854498,-4.192678808729207,2.7567963369401063e-5,5240
bvic,b0,-1.6693957567309194,0.34309862121108087,-4.865644026310076,1.1408469529615594e-6,5241
bvic,b1,-0.4855069284446958,0.13199793412102162,-3.678140356344981,2.349406711232904e-4,5241
bvic,b0,-1.7954171270498107,0.3507167034423307,-5.119280346295328,3.0670375466469754e-7,5242
bvic,b1,-0.46944521039141435,0.13400912061477294,-3.503084030682487,4.599043529215944e-4,5242
bvic,b0,-2.1669606542366577,0.4166041296676655,-5.201486254985737,1.977010959720845e-7,5243
bvic,b1,-0.46237665281788143,0.15920981199578316,-2.9041969651350885,0.0036819644420199318,5243
bvic,b0,-1.9022872067854022,0.352335874237784,-5.399073287387106,6.698600784114112e-8,5244
bvic,b1,-0.43626648540741525,0.1331224811928845,-3.277181145499368,0.0010484907897530674,5244
bvic,b0,-1.2031759999579208,0.4111124461918648,-2.9266348199937555,0.0034265095596340764,5245
bvic,b1,-0.7345612786161813,0.1995495121550352,-3.681097842251208,2.3223186040342362e-4,5245
bvic,b0,-1.7564370734560908,0.37912165151369914,-4.632911537611362,3.605586343984607e-6,5246
bvic,b1,-0.5290197193165469,0.1505630363998165,-3.513609528382171,4.420621209541767e-4,5246
bvic,b0,-1.6557258181307866,0.3721877336922257,-4.448630807107579,8.641941292817316e-6,5247
bvic,b1,-0.5506104398922673,0.1544050398382349,-3.5660133922385167,3.624528574038877e-4,5247
bvic,b0,-1.5645945302901596,0.2974554859098564,-5.259928306598146,1.4411157856665794e-7,5248
bvic,b1,-0.42414733476917743,0.10561543902294941,-4.015959585956117,5.920440152882499e-5,5248
bvic,b0,-1.2281499943652385,0.3654825144299474,-3.360352262763695,7.784315077890282e-4,5249
bvic,b1,-0.66054726024912,0.16341493999109183,-4.042147310919847,5.2963940235925434e-5,5249
bvic,b0,-1.5541278938992045,0.35570608632350875,-4.369134950605684,1.2473966821489535e-5,5250
bvic,b1,-0.5534390433419913,0.14770845960716147,-3.746833761680895,1.7908067865750262e-4,5250
bvic,b0,-1.2934148957237976,0.35176388844621065,-3.676940522340109,2.3604805022533603e-4,5251
bvic,b1,-0.6136118328533575,0.15528144659513185,-3.951610744928458,7.76269341103793e-5,5251
bvic,b0,-0.8419611792651487,0.4556615624303471,-1.847777492519685,0.06463453821424019,5252
bvic,b1,-0.8900584865083412,0.23282470489904003,-3.8228696000894664,1.319075461258331e-4,5252
bvic,b0,-0.9520925148246655,0.3885213461453331,-2.4505539380801973,0.014263659046154823,5253
bvic,b1,-0.7692599880241716,0.18952341391062177,-4.05891795716043,4.930062965222138e-5,5253
bvic,b0,-2.021099040162849,0.33095433378190037,-6.106881928594891,1.0159633859985424e-9,5254
bvic,b1,-0.3468248966381728,0.11195928696131752,-3.0977769334847807,0.0019497812902614983,5254
bvic,b0,-1.4682370022711555,0.36820980249634383,-3.987501126577787,6.677288743217494e-5,5255
bvic,b1,-0.5937448414975975,0.1594252745742701,-3.7242830102261775,1.9587109985243372e-4,5255
bvic,b0,-2.5415649073042554,0.3802228830657961,-6.684408068265705,2.3185989748702383e-11,5256
bvic,b1,-0.27940627238022836,0.12263870313298572,-2.278287891525146,0.022709430610991205,5256
bvic,b0,-1.99901191998224,0.4009143009129043,-4.986132735675375,6.159983241775073e-7,5257
bvic,b1,-0.502266464447322,0.16442417127935197,-3.0546996864225373,0.0022528598427318676,5257
bvic,b0,-1.896875589793503,0.3177299151117279,-5.970088114386327,2.371254871188091e-9,5258
bvic,b1,-0.36073626351061017,0.11154034044957972,-3.2341327098035535,0.0012201274557458641,5258
bvic,b0,-1.3414734127313916,0.4634187759470334,-2.894732545072183,0.0037948171104521243,5259
bvic,b1,-0.770370125920373,0.22447554853200327,-3.4318665483093453,5.994424536262226e-4,5259
bvic,b0,-1.8107253961984366,0.3363322229995128,-5.383740457723135,7.295367655344332e-8,5260
bvic,b1,-0.42997766664641096,0.1218143808528446,-3.5297775487266714,4.1590920578933734e-4,5260
bvic,b0,-2.0347037569731685,0.3453539257844232,-5.8916479734568625,3.823630476401195e-9,5261
bvic,b1,-0.3760305327082174,0.12360067397543723,-3.042301636501956,0.0023477650044917554,5261
bvic,b0,-2.0170416413950503,0.3740697894054317,-5.392153278673089,6.961834202719484e-8,5262
bvic,b1,-0.4391729949661636,0.14503744049206008,-3.0279974155377185,0.0024618019272829085,5262
bvic,b0,-1.86444764452723,0.3857408860546097,-4.833419821261256,1.3420734611936364e-6,5263
bvic,b1,-0.5130844123687026,0.15143265600253075,-3.388201897219104,7.035245741406949e-4,5263
bvic,b0,-2.357396190318607,0.3354547744526506,-7.0274635207237255,2.103217708441195e-12,5264
bvic,b1,-0.2510473269301257,0.10872118152947323,-2.309093070903293,0.020938417186724474,5264
bvic,b0,-2.6634290351224625,0.4733336247616358,-5.626959285775922,1.834139964178416e-8,5265
bvic,b1,-0.3873767021541567,0.17137832765757835,-2.2603599151005422,0.02379892219794933,5265
bvic,b0,-1.5561091884261917,0.3928956027088259,-3.9606174711489985,7.47562060295855e-5,5266
bvic,b1,-0.6123039671924029,0.16916620693091336,-3.6195406771901246,2.951264171982431e-4,5266
bvic,b0,-1.4240044804822174,0.3576754205539268,-3.981275756318066,6.854637013276781e-5,5267
bvic,b1,-0.595405277625717,0.15634914833404895,-3.8081773004199513,1.399948854606454e-4,5267
bvic,b0,-1.9895940512436205,0.3941972689332286,-5.047204047424868,4.4832246971959683e-7,5268
bvic,b1,-0.4920913100101966,0.1585968122504394,-3.102781846794864,0.001917109015292402,5268
bvic,b0,-1.6314705371564535,0.3262943125667699,-4.999996856588189,5.73312490575204e-7,5269
bvic,b1,-0.4674734642776697,0.12340868312423557,-3.7880111224188657,1.5185805292363346e-4,5269
bvic,b0,-2.0683901445643134,0.38462017197705334,-5.377747438290144,7.542351732369537e-8,5270
bvic,b1,-0.44650329355537294,0.14853356249243307,-3.0060767819941012,0.002646421635353562,5270
bvic,b0,-1.4003405106566686,0.323675823134638,-4.326367342160663,1.5158854297857981e-5,5271
bvic,b1,-0.5250815259772454,0.12694194067325715,-4.136391197364642,3.528105221732644e-5,5271
bvic,b0,-1.3823257503700297,0.4223342918104248,-3.273060646921185,0.0010638964737945263,5272
bvic,b1,-0.7016403453003675,0.19460957864698147,-3.6053741556736596,3.117035123730763e-4,5272
bvic,b0,-1.9807088984435028,0.3554468144748326,-5.5724480225542905,2.5118444626301418e-8,5273
bvic,b1,-0.4211721713774726,0.13008148837279124,-3.2377563990539944,0.0012047362981019766,5273
bvic,b0,-1.7458412528411136,0.3406229996190421,-5.125435612961218,2.968506017630096e-7,5274
bvic,b1,-0.4682144505274808,0.1332789346777752,-3.5130416645321323,4.430080025466911e-4,5274
bvic,b0,-2.0457302291060113,0.3779014157496131,-5.413396573410709,6.184032011654387e-8,5275
bvic,b1,-0.4340903021681001,0.1383265449720209,-3.138156181489987,0.0017001426099599877,5275
bvic,b0,-1.5167159274474398,0.40305810678752524,-3.763020522117886,1.6787342003477437e-4,5276
bvic,b1,-0.642724005239569,0.17703471347189378,-3.630497051311965,2.8287593663663563e-4,5276
bvic,b0,-2.0553693075163837,0.36889282806856594,-5.571724769705615,2.5222967437841465e-8,5277
bvic,b1,-0.4149603362422467,0.13323589582401785,-3.114478524543711,0.0018427037027000269,5277
bvic,b0,-1.7445949207413496,0.36326350627904497,-4.802560374455064,1.5664956469908596e-6,5278
bvic,b1,-0.507330639542035,0.1449502877855643,-3.500031957801745,4.652023831492855e-4,5278
bvic,b0,-1.9804559115293277,0.34024212501684414,-5.82072520100585,5.8592836450774e-9,5279
bvic,b1,-0.37624824292214654,0.11954378051762475,-3.147367778507515,0.0016474759764298537,5279
bvic,b0,-0.8846312361261035,0.5014599540185265,-1.7641114291120856,0.0777132206183666,5280
bvic,b1,-0.926267019195773,0.26130523187208593,-3.5447702771186727,3.9295540147313426e-4,5280
bvic,b0,-2.2943512533547374,0.38767245509480053,-5.918272560256266,3.253405017515621e-9,5281
bvic,b1,-0.37722337403784134,0.1383380643800498,-2.7268226986428905,0.006394738976543893,5281
bvic,b0,-2.574272355145323,0.3819555804809907,-6.73971657097818,1.5869588964752727e-11,5282
bvic,b1,-0.26063840313789366,0.1227974390248004,-2.122506830824498,0.033795199686811515,5282
bvic,b0,-1.7227651111870752,0.5131376156137709,-3.357315968985147,7.870311636537077e-4,5283
bvic,b1,-0.7244796892118135,0.24279007157407356,-2.9839757635673325,0.002845293084370077,5283
bvic,b0,-1.4981495786904004,0.36439961540761967,-4.111281997415285,3.9346827800363574e-5,5284
bvic,b1,-0.5864060888119227,0.15654249373190754,-3.7459866316949917,1.7968616002129594e-4,5284
bvic,b0,-2.263970525892846,0.3997289592883216,-5.663764091357366,1.4808796769579039e-8,5285
bvic,b1,-0.41057806782866596,0.148576345886687,-2.7634147641630435,0.005720002973868784,5285
bvic,b0,-1.0392861532577764,0.4584821641385315,-2.266797346872917,0.02340260828569253,5286
bvic,b1,-0.8459336973361262,0.2246052980398022,-3.7663123030437986,0.00016567653160771577,5286
bvic,b0,-1.3477441981369294,0.3504883019613629,-3.845332898686878,1.2038888346282187e-4,5287
bvic,b1,-0.5969961566053542,0.1476655013397531,-4.0428952679459504,5.279520672350736e-5,5287
bvic,b0,-1.5089707563113615,0.44121913940522683,-3.4200029453515715,6.262045770947561e-4,5288
bvic,b1,-0.6952316979494318,0.2022673565635554,-3.437191792888141,5.877792369953328e-4,5288
bvic,b0,-1.7574266013369169,0.3647187524793851,-4.818580315352037,1.4458332319983098e-6,5289
bvic,b1,-0.5015256590635094,0.1430202157394997,-3.5066767062986384,4.537400564215875e-4,5289
bvic,b0,-1.2816008858505816,0.35856682257306377,-3.574231649916341,3.512578512699701e-4,5290
bvic,b1,-0.6329204607993585,0.1542716913134124,-4.102635132932728,4.084711386067718e-5,5290
bvic,b0,-1.7409480909627812,0.33695031882017257,-5.166779770556946,2.3816160605141541e-7,5291
bvic,b1,-0.45661687029573345,0.12769272543037227,-3.5759035509404606,3.490203215774864e-4,5291
bvic,b0,-1.7846398533423167,0.49698419344599126,-3.5909388605862347,3.2948892802982813e-4,5292
bvic,b1,-0.6880955851951875,0.22724800611025572,-3.0279499344048753,0.0024621887567984994,5292
