virus,population,prob_type,loghi,prob_lb,prob_med,prob_ub
bvic,General,inf,6.5249999999999995,5.263635723401438e-4,0.004049488878016148,0.013662250263476776
bvic,General,inf,6.611999999999999,4.4244483484235015e-4,0.0037294118288458988,0.013144990153900624
bvic,General,inf,6.699,3.7318450237929966e-4,0.0034215894919147295,0.01271402073141197
bvic,General,inf,6.786,3.149218969273652e-4,0.003144134578895562,0.012205340814930951
bvic,General,inf,6.872999999999999,2.6316753068599696e-4,0.0028806528598035474,0.011770190267614276
bvic,General,inf,6.959999999999999,2.2107614797045404e-4,0.0026428613306017507,0.0113092512165709
bvic,General,inf,7.047,1.856143856000073e-4,0.0024275203209247,0.010886599843849935
bvic,General,inf,7.1339999999999995,1.560233129836239e-4,0.002234043594755092,0.010505083461759797
bvic,General,inf,7.220999999999999,1.307911524950131e-4,0.0020518888319441607,0.010134531048058875
bvic,General,inf,7.308,1.100373137996308e-4,0.0018815511731337508,0.009792924947640395
bvic,General,inf,7.395,9.332624620960844e-5,0.001724984000511222,0.009453692567537409
bvic,General,inf,7.481999999999999,7.866569816547893e-5,0.0015855138562772602,0.009144901409823441
bvic,General,inf,7.568999999999999,6.604395649521102e-5,0.0014554124065302913,0.008812517430468778
bvic,General,inf,7.656,5.5627313301059786e-5,0.0013349492643895764,0.008481200713757676
bvic,General,inf,7.742999999999999,4.7412985690003434e-5,0.0012255507916912336,0.008212013392545344
bvic,General,inf,7.829999999999999,4.01137926309904e-5,0.001126596668540618,0.00791942838736839
bvic,General,inf,7.917,3.3876824725508507e-5,0.0010335007251272357,0.007640216082250194
bvic,General,inf,8.004,2.928046679187032e-5,9.504971374273193e-4,0.007369729017100882
bvic,General,inf,8.091,2.497621188112554e-5,8.722309075039435e-4,0.007107497774388035
bvic,General,inf,8.177999999999999,2.1104420579825398e-5,8.043685800128063e-4,0.006853404031380954
bvic,General,inf,8.264999999999999,1.786550495954537e-5,7.380881707036316e-4,0.006608108428758612
bvic,General,inf,8.352,1.5113929814340956e-5,6.776416119288346e-4,0.006370802018743109
bvic,General,inf,8.439,1.302187295393652e-5,6.249121684698349e-4,0.006147509958012178
bvic,General,inf,8.526,1.1130057533181092e-5,5.735555101839878e-4,0.005899585790934326
bvic,General,inf,8.613,9.298312781969158e-6,5.299439094684907e-4,0.005660465090606704
bvic,General,inf,8.7,7.747100096028978e-6,4.910256060159973e-4,0.005465665600787822
bvic,General,prot,0,3.378509255757223e-4,0.040540097706529166,0.7214247959836446
bvic,General,prot,0.087,3.9991273055188796e-4,0.04395768024493746,0.7299923872264648
bvic,General,prot,0.174,4.782005208578299e-4,0.04762791823964502,0.7378048868921617
bvic,General,prot,0.261,5.645892959545178e-4,0.05136867846612797,0.7470287235421285
bvic,General,prot,0.348,6.673208530380641e-4,0.05553598537956389,0.7567206220886527
bvic,General,prot,0.43499999999999994,7.974225600133972e-4,0.05999482813656698,0.7661622221717974
bvic,General,prot,0.522,9.514549912711861e-4,0.06455953299573769,0.7743242269217661
bvic,General,prot,0.609,0.0011311223977231472,0.06985243519268436,0.7824701874731145
bvic,General,prot,0.696,0.0013541573690766585,0.07553603315061369,0.7911611597242515
bvic,General,prot,0.7829999999999999,0.00161753965721855,0.08153974523021074,0.7981430054100198
bvic,General,prot,0.8699999999999999,0.0019200465947940004,0.08826850355452004,0.8039007520058822
bvic,General,prot,0.957,0.0022637852323742044,0.09470368342555346,0.8116509367613214
bvic,General,prot,1.044,0.002693275278006038,0.10196415033363465,0.8211301674090273
bvic,General,prot,1.131,0.003186240341293106,0.10942063612995073,0.8273718640886691
bvic,General,prot,1.218,0.0037763928329865386,0.11803154314108433,0.832610084672065
bvic,General,prot,1.305,0.004462526157908411,0.12664276643542577,0.8384334720162665
bvic,General,prot,1.392,0.005306571413452999,0.13603881130916257,0.8437622207469204
bvic,General,prot,1.4789999999999999,0.006302995793269326,0.14630455351215282,0.8491000137835295
bvic,General,prot,1.5659999999999998,0.0074582284286031164,0.1562916621990903,0.8551410868749036
bvic,General,prot,1.6529999999999998,0.00878155389356283,0.16713710307012902,0.8608203525350555
bvic,General,prot,1.7399999999999998,0.010307484160160307,0.1777442466563211,0.8670617287422168
bvic,General,prot,1.827,0.011979069733650748,0.19011321348299165,0.8712049701196465
bvic,General,prot,1.914,0.014075497717032313,0.20248208914134486,0.876130210085476
bvic,General,prot,2.001,0.016632184102717506,0.216331495483862,0.8810605978273889
bvic,General,prot,2.088,0.019653415327019818,0.23057248484434428,0.8856690363888448
bvic,General,prot,2.175,0.0232885219492845,0.2456836665161775,0.8899464755832446
bvic,General,prot,2.262,0.027578939605185995,0.26256571938483475,0.8940097843809265
bvic,General,prot,2.3489999999999998,0.03240265380205417,0.2789604128454803,0.8982090068262983
bvic,General,prot,2.436,0.03806585503114374,0.29506576813419166,0.9026464966531708
bvic,General,prot,2.5229999999999997,0.04431463161365507,0.3124421769886355,0.9080121368576453
bvic,General,prot,2.61,0.052066245127586515,0.3299147532068543,0.9116091784530045
bvic,General,prot,2.6969999999999996,0.05958375655131558,0.34743413461281264,0.9157037630395461
bvic,General,prot,2.784,0.06948863295426609,0.36634638830235355,0.9188989047201969
bvic,General,prot,2.871,0.08100276507163622,0.38664545323693456,0.9228611713045102
bvic,General,prot,2.9579999999999997,0.0948355034620219,0.4060473586508349,0.9259553289179184
bvic,General,prot,3.045,0.11051779112929719,0.42684120096585426,0.9286678310972881
bvic,General,prot,3.1319999999999997,0.12642575075640253,0.44668593781236843,0.9326665669916283
bvic,General,prot,3.219,0.1448332595670632,0.4685394737382128,0.9356674864444615
bvic,General,prot,3.3059999999999996,0.16411157778816632,0.4896316707799284,0.9386056898884054
bvic,General,prot,3.393,0.1866962604162302,0.5116117439735101,0.9414848178813215
bvic,General,prot,3.4799999999999995,0.2110672899338304,0.5336444539954044,0.9443287863935822
bvic,General,prot,3.5669999999999997,0.2354308564336962,0.5558311555901716,0.9470662043837534
bvic,General,prot,3.654,0.2608176834405388,0.5775632826747428,0.9490903826789827
bvic,General,prot,3.7409999999999997,0.2854307041664198,0.6000445246297261,0.9512200842379973
bvic,General,prot,3.828,0.31036356769667245,0.6219722995756787,0.9541576231521822
bvic,General,prot,3.9149999999999996,0.33614581869823323,0.6428881888438072,0.9569213485226086
bvic,General,prot,4.002,0.3655112509245288,0.6638712107623901,0.9591102554600093
bvic,General,prot,4.0889999999999995,0.3946836526580565,0.6826107416104217,0.9610107882043807
bvic,General,prot,4.176,0.41848112832906004,0.7041424850594254,0.9629600823791624
bvic,General,prot,4.263,0.4450921223734593,0.7233833261790128,0.9648811652745916
bvic,General,prot,4.35,0.47033499668890233,0.7421386946973554,0.9670583913153411
bvic,General,prot,4.436999999999999,0.49285616670437093,0.7598367361904961,0.9690459830214114
bvic,General,prot,4.524,0.5166744822607479,0.7766637895572601,0.971379394849282
bvic,General,prot,4.611,0.5379872873430135,0.7932549954143135,0.9739653850288659
bvic,General,prot,4.6979999999999995,0.5544555841050177,0.8085422754218248,0.9764939502922534
bvic,General,prot,4.784999999999999,0.5704691317268926,0.8232234992048699,0.9785307277875873
bvic,General,prot,4.872,0.5906401020204034,0.8374164488978213,0.9800194869006352
bvic,General,prot,4.959,0.6105644321291376,0.8512897224345813,0.9814148970260762
bvic,General,prot,5.045999999999999,0.6256435617989902,0.8639965298782266,0.9824379810681191
bvic,General,prot,5.133,0.6415752014919007,0.8748893893257211,0.98325474691327
bvic,General,prot,5.22,0.6606765934675493,0.8850169607454839,0.9844310658769986
bvic,General,prot,5.3069999999999995,0.6767482420967464,0.8943138613488021,0.9854989255272354
bvic,General,prot,5.393999999999999,0.6929872643461018,0.9027403726663294,0.9864024688092916
bvic,General,prot,5.481,0.7073230187278121,0.9106931811281291,0.987224837919089
bvic,General,prot,5.568,0.7216406610935531,0.9180913186642174,0.9885080492427364
bvic,General,prot,5.654999999999999,0.7334367345500248,0.9241401217777918,0.9891128767878867
bvic,General,prot,5.742,0.7463693235623552,0.9303867775289352,0.9899141738629152
bvic,General,prot,5.829,0.7609435900448652,0.9358404822870308,0.9904863914338704
bvic,General,prot,5.9159999999999995,0.7712312870909126,0.940515098238798,0.9910122063363888
bvic,General,prot,6.002999999999999,0.7833696627341251,0.9447408658762246,0.9914521086823465
bvic,General,prot,6.09,0.7934840247390835,0.9487665968432596,0.9918785232930237
bvic,General,prot,6.177,0.80330132053069625,0.952565541402397,0.992517331142227
bvic,General,prot,6.263999999999999,0.8134857497033172,0.9561188534270484,0.9933972033725861
bvic,General,prot,6.351,0.8226907027359847,0.9593913314295186,0.9940530346998803
bvic,General,prot,6.438,0.8310562106086502,0.9624516798443936,0.9946260502855503
bvic,General,prot,6.5249999999999995,0.8393229083522865,0.9652249599691747,0.9952024246904816
bvic,General,prot,6.611999999999999,0.8469991288247859,0.9678365082322546,0.9957460207662434
bvic,General,prot,6.699,0.8549018249192394,0.9702684672064976,0.9963070583589283
bvic,General,prot,6.786,0.8629740244455343,0.9723814280971648,0.9967080352807874
bvic,General,prot,6.872999999999999,0.8704994932282614,0.9743814103140855,0.9971387269116629
bvic,General,prot,6.959999999999999,0.8767410576177526,0.976376971053116,0.9975646184573942
bvic,General,prot,7.047,0.8821405751511345,0.9781236411291122,0.9979030848487966
bvic,General,prot,7.1339999999999995,0.8875078231668097,0.9798052619328359,0.9982242823970351
bvic,General,prot,7.220999999999999,0.892847074350408,0.9813598370164645,0.9984964953949035
bvic,General,prot,7.308,0.8968921068861472,0.9826323121108003,0.9986973278544672
bvic,General,prot,7.395,0.9020533625913714,0.9838856316548346,0.9988722916121745
bvic,General,prot,7.481999999999999,0.9067997763228547,0.985101719402743,0.9990433639797217
bvic,General,prot,7.568999999999999,0.910950511120441,0.9861891364441483,0.9991968521729723
bvic,General,prot,7.656,0.9157062736906031,0.9872486907264794,0.999316517822702
bvic,General,prot,7.742999999999999,0.9199146249685275,0.9882300667808743,0.9994184105149657
bvic,General,prot,7.829999999999999,0.9235147340899382,0.989177534017283,0.999504923907033
bvic,General,prot,7.917,0.9269656116859022,0.990022028815998,0.9995810160608211
bvic,General,prot,8.004,0.9302689990204217,0.990745232250854,0.9996471776097465
bvic,General,prot,8.091,0.9334251377542603,0.9914697598220624,0.999699044160516
bvic,General,prot,8.177999999999999,0.936448551937669,0.9921410408423431,0.9997461044933881
bvic,General,prot,8.264999999999999,0.9389724648767093,0.992745770015105,0.999786661055775
bvic,General,prot,8.352,0.9413197512051261,0.9933447105240667,0.9998215103979676
bvic,General,prot,8.439,0.943826691130699,0.9938586468613226,0.9998511684015849
bvic,General,prot,8.526,0.9458114302576607,0.9943272846807218,0.9998758974945696
bvic,General,prot,8.613,0.9482177678448134,0.9947526192348939,0.9998955086182378
bvic,General,prot,8.7,0.9504354101157533,0.9951692366486347,0.9999115376150242
h1pdm,General,inf,0,0.018590789535098684,0.037327299737672764,0.08259259716624455
h1pdm,General,inf,0.087,0.018571597782970854,0.03725350857436882,0.0809335551918364
h1pdm,General,inf,0.174,0.01859013546874401,0.03718942361935487,0.07913168893844448
h1pdm,General,inf,0.261,0.018558923596838584,0.037077071007306076,0.07702373160114268
h1pdm,General,inf,0.348,0.01855093952176017,0.03697483803003297,0.07511496633340249
h1pdm,General,inf,0.43499999999999994,0.018491816139882548,0.036788763903542604,0.07322520916552881
h1pdm,General,inf,0.522,0.018412447386302516,0.03665038026709558,0.07166565412559936
h1pdm,General,inf,0.609,0.018335178552175844,0.03643402021148123,0.0696974854700963
h1pdm,General,inf,0.696,0.018265371851442325,0.03627394198360134,0.06772170401854642
h1pdm,General,inf,0.7829999999999999,0.01822951314046911,0.03612128452770208,0.06579582694561138
h1pdm,General,inf,0.8699999999999999,0.018184901539972896,0.03588351360849941,0.06435729100780671
h1pdm,General,inf,0.957,0.01810780590224609,0.03565704795228262,0.06262689662675346
h1pdm,General,inf,1.044,0.018041442353315548,0.035456249351586186,0.06142261679967577
h1pdm,General,inf,1.131,0.017932034304463534,0.035240216190177254,0.06005621912632951
h1pdm,General,inf,1.218,0.017826585490752132,0.03502343568270082,0.05898262929225628
h1pdm,General,inf,1.305,0.017651637762884476,0.034755676307469244,0.05760365562192973
h1pdm,General,inf,1.392,0.01764249150804366,0.034503547813432636,0.057007764901823965
h1pdm,General,inf,1.4789999999999999,0.01756641706348895,0.0342082484249685,0.056292293269756107
h1pdm,General,inf,1.5659999999999998,0.01754643594237589,0.03388143350621724,0.05539886350553911
h1pdm,General,inf,1.6529999999999998,0.01741603068939033,0.03346841744175773,0.05435791555325788
h1pdm,General,inf,1.7399999999999998,0.017345008585150538,0.03310234042444758,0.05343766697087941
h1pdm,General,inf,1.827,0.017257223516751175,0.03271455240706266,0.05267202652679415
h1pdm,General,inf,1.914,0.017197841696183477,0.032288917679944684,0.05203295775293672
h1pdm,General,inf,2.001,0.016798488813776963,0.03187421526639052,0.05132426252642665
h1pdm,General,inf,2.088,0.016624764106201475,0.031480393289319536,0.050673536404373665
h1pdm,General,inf,2.175,0.016377067820955587,0.03099342393543933,0.050136876899868246
h1pdm,General,inf,2.262,0.016142955788035034,0.030552781760981505,0.04957831238522048
h1pdm,General,inf,2.3489999999999998,0.015837178304724444,0.029947496405413686,0.0487577756265328
h1pdm,General,inf,2.436,0.015466809546823022,0.02947023079269158,0.048017205331582095
h1pdm,General,inf,2.5229999999999997,0.015209523104483421,0.028980433733554224,0.047406370531596555
h1pdm,General,inf,2.61,0.01492552407126082,0.028524463288968294,0.046457330523774744
h1pdm,General,inf,2.6969999999999996,0.014621765039596786,0.027993977860108828,0.04578447720891936
h1pdm,General,inf,2.784,0.014167883218304221,0.027433316768291655,0.045207367382532046
h1pdm,General,inf,2.871,0.01375799366641455,0.026860815871981983,0.04457753056988263
h1pdm,General,inf,2.9579999999999997,0.01330332427991572,0.026206112046133857,0.04384623945391731
h1pdm,General,inf,3.045,0.012792886438750584,0.025543887297606004,0.04297983302859734
h1pdm,General,inf,3.1319999999999997,0.012304802935053778,0.02483256397822304,0.0422446920369021
h1pdm,General,inf,3.219,0.011855322158728919,0.02410700456385158,0.04117284753216338
h1pdm,General,inf,3.3059999999999996,0.01146405362734419,0.02334488143167026,0.04022088377841503
h1pdm,General,inf,3.393,0.011058133614090613,0.02250386587640517,0.03912421903510118
h1pdm,General,inf,3.4799999999999995,0.010610354484049643,0.021699369075446864,0.03798995805027549
h1pdm,General,inf,3.5669999999999997,0.010188896213978177,0.020816229189898373,0.036792910451105595
h1pdm,General,inf,3.654,0.009746078226241305,0.019927174234639897,0.03558258601397177
h1pdm,General,inf,3.7409999999999997,0.009293283953795743,0.01901186908836537,0.034381097942556685
h1pdm,General,inf,3.828,0.008838580088644778,0.018082530965347215,0.03313913637768224
h1pdm,General,inf,3.9149999999999996,0.0084030473432006,0.0171743883460669,0.03159929505092029
h1pdm,General,inf,4.002,0.00796109189531842,0.016313982041014034,0.030212501613691378
h1pdm,General,inf,4.0889999999999995,0.007557093109030431,0.0154286651619012,0.02855855896101648
h1pdm,General,inf,4.176,0.007168547385973604,0.014553285505570354,0.027128704938961294
h1pdm,General,inf,4.263,0.006771114216543216,0.01371951587201101,0.025439306579819604
h1pdm,General,inf,4.35,0.0063985922880767584,0.01290252232781192,0.023857422615254566
h1pdm,General,inf,4.436999999999999,0.0060385850448095735,0.012099436761269554,0.022598358741409707
h1pdm,General,inf,4.524,0.005700158158802588,0.011186237574575916,0.021344911061399907
h1pdm,General,inf,4.611,0.005358733750600248,0.01021694367277046,0.020346535033874333
h1pdm,General,inf,4.6979999999999995,0.005028422990116794,0.009251208948860074,0.019316445845659665
h1pdm,General,inf,4.784999999999999,0.004701692011492445,0.008393323894973248,0.01829443452604778
h1pdm,General,inf,4.872,0.004398824241349287,0.007640467129857718,0.01737001977434506
h1pdm,General,inf,4.959,0.004101688751340706,0.00685655938009036,0.016421439017770576
h1pdm,General,inf,5.045999999999999,0.0037940291320144167,0.006123254792969626,0.01555597309443886
h1pdm,General,inf,5.133,0.0034584847855583596,0.0054334282749090605,0.014755428749871487
h1pdm,General,inf,5.22,0.003088812353700722,0.004805398032851576,0.013984661338357633
h1pdm,General,inf,5.3069999999999995,0.002706969267750207,0.004271502310591337,0.01332826686192375
h1pdm,General,inf,5.393999999999999,0.002344891821839949,0.00385220380589008,0.012775266467828525
h1pdm,General,inf,5.481,0.0020203469027647615,0.003463065220274184,0.012083035474267301
h1pdm,General,inf,5.568,0.001741285570080717,0.0030734051516425236,0.011196353711647053
h1pdm,General,inf,5.654999999999999,0.0014638348982372608,0.0027323266480304594,0.010514928581815595
h1pdm,General,inf,5.742,0.0012235617923339092,0.002479875402168957,0.009966078392400666
h1pdm,General,inf,5.829,0.0010221111026796042,0.0022604768056653153,0.009416277442248025
h1pdm,General,inf,5.9159999999999995,8.468706106843359e-4,0.002079649509290411,0.00903112610798163
h1pdm,General,inf,6.002999999999999,6.938316427190069e-4,0.0019083648216815454,0.008726429575787157
h1pdm,General,inf,6.09,5.741758613958969e-4,0.0017556950390378281,0.0083147917757107
h1pdm,General,inf,6.177,4.741887803519675e-4,0.0016129511228993804,0.007919511573581629
h1pdm,General,inf,6.263999999999999,3.8917443415462886e-4,0.0014786971498526136,0.007633687746289371
h1pdm,General,inf,6.351,3.19545310599487e-4,0.0013638351880807115,0.00732253411035214
h1pdm,General,inf,6.438,2.578428251902061e-4,0.0012499680954744402,0.0069592361687210455
h1pdm,General,inf,6.5249999999999995,2.1217993098695073e-4,0.0011536313568166101,0.006636634329335254
h1pdm,General,inf,6.611999999999999,1.7261835438261468e-4,0.0010623882767251897,0.006338809781708974
h1pdm,General,inf,6.699,1.3851898751123616e-4,9.75648620924949e-4,0.006033741602873581
h1pdm,General,inf,6.786,1.1173543553850813e-4,8.95048298187089e-4,0.0057317945583403185
h1pdm,General,inf,6.872999999999999,9.02578649273225e-5,8.162676187370101e-4,0.005481188296019243
h1pdm,General,inf,6.959999999999999,7.359614463183886e-5,7.509982115823485e-4,0.005227652659226099
h1pdm,General,inf,7.047,5.970230105784808e-5,6.870899366588212e-4,0.004977080448870896
h1pdm,General,inf,7.1339999999999995,4.799934454946628e-5,6.276580025172947e-4,0.0047380529360329954
h1pdm,General,inf,7.220999999999999,3.873277163369022e-5,5.736588049875402e-4,0.004515361176366123
h1pdm,General,inf,7.308,3.125095711215155e-5,5.203037807767696e-4,0.004339003984314553
h1pdm,General,inf,7.395,2.533551425445414e-5,4.7527806223758866e-4,0.004158143708831675
h1pdm,General,inf,7.481999999999999,2.02871610275575e-5,4.3185324891201426e-4,0.003965095993723446
h1pdm,General,inf,7.568999999999999,1.6446836284167646e-5,3.9182843089973944e-4,0.003820289912985269
h1pdm,General,inf,7.656,1.3321842798139995e-5,3.5603727804589574e-4,0.0036827852636183876
h1pdm,General,inf,7.742999999999999,1.0741285954413195e-5,3.211090078927071e-4,0.00352603756390037
h1pdm,General,inf,7.829999999999999,8.649819452231765e-6,2.861169599395823e-4,0.003358632617017897
h1pdm,General,inf,7.917,6.998525083335096e-6,2.5646306199012697e-4,0.0031782872885785978
h1pdm,General,inf,8.004,5.6455944593791685e-6,2.314071244855383e-4,0.0030614531509255954
h1pdm,General,inf,8.091,4.576087551644319e-6,2.08784634575498e-4,0.0029435360077541034
h1pdm,General,inf,8.177999999999999,3.7231612728921894e-6,1.862385875928018e-4,0.0028257639787520094
h1pdm,General,inf,8.264999999999999,3.025366501825377e-6,1.657254505604346e-4,0.0027101291779014275
h1pdm,General,inf,8.352,2.4871389918657638e-6,1.4834070079440168e-4,0.002594722597546565
h1pdm,General,inf,8.439,2.02210055888652e-6,1.3185902627010866e-4,0.0024834480843547637
h1pdm,General,inf,8.526,1.6352366564790327e-6,1.1743164739960136e-4,0.0023739911835793034
h1pdm,General,inf,8.613,1.3287704600946223e-6,1.042789405896353e-4,0.0022731092155881716
h1pdm,General,inf,8.7,1.0791639490758814e-6,9.337026566446289e-5,0.002172706205283669
h1pdm,General,prot,0,2.27912565594679e-5,0.006642226283172292,0.6796324452649051
h1pdm,General,prot,0.087,2.805141075024886e-5,0.007432460448560607,0.6885226654412826
h1pdm,General,prot,0.174,3.4371939791474906e-5,0.008272965444289515,0.6990576123443256
h1pdm,General,prot,0.261,4.2074507159450826e-5,0.009268170882946347,0.7116667602109903
h1pdm,General,prot,0.348,5.157325666057533e-5,0.010360820070255017,0.7200394354160298
h1pdm,General,prot,0.43499999999999994,6.258876285633874e-5,0.011664853607328107,0.7274497031743858
h1pdm,General,prot,0.522,7.652132925578536e-5,0.013027733011564568,0.735917485472315
h1pdm,General,prot,0.609,9.46466763406706e-5,0.014497877454416164,0.7373925707684155
h1pdm,General,prot,0.696,1.1597937082545308e-4,0.0163496322927289,0.7434465796204873
h1pdm,General,prot,0.7829999999999999,1.4094347515342386e-4,0.018224042209378566,0.7473526341614809
h1pdm,General,prot,0.8699999999999999,1.7191614042668115e-4,0.020411580615648794,0.7556974050927644
h1pdm,General,prot,0.957,2.119912502204696e-4,0.022754963682645346,0.7618445514247475
h1pdm,General,prot,1.044,2.5939756052718865e-4,0.025450102950820452,0.7551850954821386
h1pdm,General,prot,1.131,3.116999356882755e-4,0.02851150414226067,0.755618271324543
h1pdm,General,prot,1.218,3.8611040318138894e-4,0.031932894592471006,0.7526312335649594
h1pdm,General,prot,1.305,4.6980851435837463e-4,0.035559531683024226,0.7592506772549268
h1pdm,General,prot,1.392,5.731272889281186e-4,0.03978418761166286,0.7650764031365646
