loghi,prob_type,prob_lb,prob_med,prob_ub,prob_lb_prior,prob_med_prior,prob_ub_prior
0,inf,0.01671588265098852,0.04070095368908927,0.3319576584276658,0.00239540556098345,0.45788859137934457,0.9707033693667106
0,prot,1.509903313490213e-13,0.002209742729428754,0.9109949727501064,8.881784197001252e-16,2.922132935068156e-7,0.9886507474577053
0.087,inf,0.016721395746759314,0.04053531408261993,0.31520992325621644,0.0016458332975922297,0.45335345746753614,0.9703787015105605
0.087,prot,2.2382096176443156e-13,0.0025248050796826127,0.9143127637360203,1.3322676295501878e-15,4.607830124125911e-7,0.9927110086826094
0.174,inf,0.016721395746745416,0.04037417553809129,0.2984428347940359,0.0010855058258877057,0.4487105959050052,0.9697318945993068
0.174,prot,3.2860381082855395e-13,0.002883946127464454,0.9175154845506778,1.9984014443252818e-15,7.016468673293197e-7,0.9959792088800437
0.261,inf,0.016727534156712152,0.0402092399858876,0.28195368353636685,6.719874509161365e-4,0.44317079273069465,0.9693687264403891
0.261,prot,4.744205028828224e-13,0.003294003352308672,0.9207838956237407,2.886579864025407e-15,1.096613316375894e-6,0.9975735887461683
0.348,inf,0.01673076655420829,0.04000548145191614,0.2655931178332515,4.0812992303049977e-4,0.43682062563373947,0.9687315905582988
0.348,prot,6.956435427696307e-13,0.003806505655670589,0.9236881015139458,3.774758283725532e-15,1.697962878244308e-6,0.99862291126254
0.43499999999999994,inf,0.01673099905171105,0.039831995861313335,0.2499428357436016,2.2689406393908802e-4,0.43019857968241937,0.9682486910354011
0.43499999999999994,prot,9.731382366595657e-13,0.004372014473757346,0.9266830183441046,5.10702591327572e-15,2.680558278289613e-6,0.9992427328055754
0.522,inf,0.0167213957466472,0.039571737523908426,0.23412005971790056,1.2413142997913458e-4,0.423590736133201,0.9676424270772305
0.522,prot,1.384042880303583e-12,0.005028589236110936,0.9295163640527256,6.439293542825908e-15,4.115006282612299e-6,0.99958678971233506
0.609,inf,0.016709736893204798,0.039307618053750826,0.21972626907807236,6.654657922769898e-5,0.4161131754340943,0.96701419233139
0.609,prot,2.0362100894288926e-12,0.005789067528758851,0.9321161458057536,7.993605777301127e-15,6.3414933471062085e-6,0.999796492397108
0.696,inf,0.016693541486218023,0.03904352244910037,0.20555014026058172,3.2377184098774947e-5,0.4079608938626986,0.9662145348908548
